dispatch_id,loading_id,date,year,month,omc_id,customer_name,product,depot,volume_liters,distance_km,truck_reg_number,driver_id,transport_tariff_kes,storage_tariff_kes,value_kes,dispatched_by
DISP-08909,LOAD-008909,2026-02-08,2026,2,OMC-008,National Oil,LPG,Mombasa (Kipevu),32356,5,KA56G,DRV-68745,940,33974,34914,CLERK-MOM-KIP-02
DISP-08950,LOAD-008950,,2025,9,OMC-002,Vivo Energy,LUB,Eldoret,37750,700,KB79H,DRV-23484,146130,37750,183880,CLERK-ELD-03
DISP-09343,LOAD-009343,,2026,2,OMC-012,Galana Energies,LUB,Mombasa (Kipevu),55681,5,KD18B,DRV-8517,1618,58465,60083,CLERK-MOM-KIP-01
DISP-05269,LOAD-005269,06/04/2026,2026,4,OMC-012,Galana Energies,HFO,Nairobi,53339,450,KD18B,DRV-7482,139455,56006,195461,CLERK-NAI-01
DISP-01765,LOAD-001765,2025-10-12,2025,10,OMC-001,TotalEnergies Kenya,JETA1,Eldoret,51640,700,KA92H,DRV-63603,199898,51640,251538,CLERK-ELD-02
DISP-07238,LOAD-007238,2026-02-09,2026,2,OMC-004,Gulf Energy,DPK,Kisumu,41424,650,KD18B,DRV-5339,156438,43495,199933,CLERK-KIS-02
DISP-03927,LOAD-003927,17/04/2026,2026,4,OMC-005,PetroOil Kenya,JETA1,Mombasa (KOSF),40041,10,KD37D,DRV-3340,2326,42043,44369,CLERK-MOM-KOS-03
DISP-08049,LOAD-008049,03/06/2026,2026,6,OMC-006,Hashi Energy,AGO,Mombasa (Kipevu),52631,5,KA57J,DRV-17399,1529,55263,56792,CLERK-MOM-KIP-03
DISP-09758,LOAD-009758,2026-06-28,2026,6,OMC-009,Dalbit Petroleum,LUB,Mombasa (Kipevu),36455,5,KB41G,DRV-44714,1059,38278,39337,CLERK-MOM-KIP-02
DISP-09120,LOAD-009120,2025-02-25,2025,2,OMC-017,KAA Aviation,PMS,Mombasa (KOSF),27578,10,KA34J,DRV-32383,1525,27578,29103,CLERK-MOM-KOS-02
DISP-06742,LOAD-006742,2026-05-13,2026,5,OMC-011,Hass Petroleum,HFO,Eldoret,23788,700,KB38H,DRV-26627,96746,24977,121723,CLERK-ELD-03
DISP-07847,LOAD-007847,16/05/2025,2025,5,OMC-001,TotalEnergies Kenya,JETA1,Mombasa (KOSF),23398,10,KB59F,DRV-51145,1294,23398,24692,CLERK-MOM-KOS-02
DISP-06174,LOAD-006174,2026-01-06,2026,1,OMC-006,Hashi Energy,LPG,Mombasa (Kipevu),35099,5,KB76F,DRV-44485,1020,36854,37874,CLERK-MOM-KIP-03
DISP-03010,LOAD-003010,2026-03-10,2026,3,OMC-004,Gulf Energy,LPG,Mombasa (Kipevu),53133,5,KC50D,DRV-7482,1544,55790,57334,CLERK-MOM-KIP-03
DISP-02158,LOAD-002158,2025-08-19,2025,8,OMC-018,Uganda National Oil,LPG,Kisumu,49064,650,KB90F,DRV-20900,176361,49064,225425,CLERK-KIS-02
DISP-03615,LOAD-003615,2025-01-28,2025,1,OMC-015,Mombasa Petroleum,JETA1,Nairobi,57053,450,KB99J,DRV-56542,141976,57053,199029,CLERK-NAI-03
DISP-09793,LOAD-009793,2026-02-18,2026,2,OMC-001,TotalEnergies Kenya,LUB,Mombasa (KOSF),49113,10,KA75G,DRV-53840,2853,51569,54422,CLERK-MOM-KOS-03
DISP-08684,LOAD-008684,2026-02-28,2026,2,OMC-016,KPA Marine,AGO,Eldoret,24549,700,KB85G,DRV-77751,99841,25776,125617,CLERK-ELD-02
DISP-04802,LOAD-004802,2026-03-12,2026,3,OMC-005,PetroOil Kenya,DPK,Mombasa (KOSF),59578,10,KC50D,DRV-8517,3461,62557,66018,CLERK-MOM-KOS-03
DISP-04308,LOAD-004308,2026-06-08,2026,6,OMC-002,Vivo Energy,DPK,Eldoret,36751,700,KA72F,DRV-13622,149466,38589,188055,CLERK-ELD-03
DISP-00150,LOAD-000150,,2025,8,OMC-001,TotalEnergies Kenya,AGO,Eldoret,29619,700,KA60F,DRV-49226,114655,29619,144274,CLERK-ELD-01
DISP-01645,LOAD-001645,2025-06-02,2025,6,OMC-019,Tanzania Petroleum,JETA1,Nairobi,43978,450,KA36G,DRV-44033,109439,43978,153417,CLERK-NAI-03
DISP-02993,LOAD-002993,2026-03-20,2026,3,OMC-017,KAA Aviation,JETA1,Mombasa (Kipevu),33997,5,KB49F,DRV-48118,988,35697," KES 36,685 ",CLERK-MOM-KIP-02
DISP-08746,LOAD-008746,2026-02-22,2026,2,OMC-012,Galana Energies,LUB,Nairobi,55830,450,KD17B,DRV-3340,145968,58622,204590,CLERK-NAI-01
DISP-04905,LOAD-004905,2026-04-03,2026,4,OMC-005,PetroOil Kenya,JETA1,Mombasa (Kipevu),44903,5,KD37D,DRV-7482,1304,47148,48452,CLERK-MOM-KIP-02
DISP-03396,LOAD-003396,2025-04-17,2025,4,OMC-009,Dalbit Petroleum,AGO,Mombasa (Kipevu),51929,5,KA37J,DRV-42968,1436,51929,53365,CLERK-MOM-KIP-01
DISP-04104,LOAD-004104,2025-01-03,2025,1,OMC-016,KPA Marine,DPK,Mombasa (Kipevu),55736,5,KB70F,DRV-19056,1541,55736,57277,CLERK-MOM-KIP-01
DISP-03650,LOAD-003650,2025-06-22,2025,6,OMC-007,Kobil,DPK,Mombasa (KOSF),42038,10,KA39G,DRV-32378,2325,42038,44363,CLERK-MOM-KOS-03
DISP-04728,LOAD-004728,2026-04-29,2026,4,OMC-019,Tanzania Petroleum,HFO,Nairobi,59106,450,KB72G,DRV-14348,154533,62061,216594,CLERK-NAI-03
DISP-05497,LOAD-005497,2025-04-16,2025,4,OMC-001,TotalEnergies Kenya,JETA1,Eldoret,55879,700,KB86J,DRV-44435,216308,55879,272187,CLERK-ELD-01
DISP-06552,LOAD-006552,2026-04-19,2026,4,OMC-012,Galana Energies,HFO,Mombasa (Kipevu),40328,5,KD37D,DRV-7482,1172,42345,43517,CLERK-MOM-KIP-03
DISP-09652,LOAD-009652,2026-02-19,2026,2,OMC-006,Hashi Energy,AGO,Nairobi,53842,450,KB29H,DRV-97872,140770,56534,197304,CLERK-NAI-03
DISP-02954,LOAD-002954,2026-06-25,2026,6,OMC-015,Mombasa Petroleum,LUB,Eldoret,35693,700,KA61G,DRV-39682,145163,37478,182641,CLERK-ELD-02
DISP-00090,LOAD-000090,2026-03-25,2026,3,OMC-006,Hashi Energy,HFO,Nairobi,50096,450,KB56G,DRV-68222,130976,52601,183577,CLERK-NAI-01
DISP-00892,LOAD-000892,2026-04-21,2026,4,OMC-012,Galana Energies,DPK,Mombasa (Kipevu),30127,5,KD37D,DRV-5339,875,31634,32509,CLERK-MOM-KIP-01
DISP-01521,LOAD-001521,2025-08-06,2025,8,OMC-016,KPA Marine,DPK,Mombasa (KOSF),27442,10,KA82J,DRV-47892,1518,27442,28960,CLERK-MOM-KOS-02
DISP-04844,LOAD-004844,05/04/2026,2026,4,OMC-020,Ethiopian Oil,DPK,Nairobi,30745,450,KA65G,DRV-99582,80383,32282,112665,CLERK-NAI-01
DISP-05365,LOAD-005365,2025-04-25,2025,4,OMC-016,KPA Marine,JETA1,Nairobi,48391,450,KA52G,DRV-10496,120421,48391,168812,CLERK-NAI-02
DISP-02399,LOAD-002399,2025-01-10,2025,1,OMC-017,KAA Aviation,LUB,Mombasa (Kipevu),26709,5,KA46F,DRV-33425,739,26709," KES 27,448 ",CLERK-MOM-KIP-01
DISP-06503,LOAD-006503,2025-01-07,2025,1,OMC-007,Kobil,LUB,Mombasa (Kipevu),23706,5,KB56H,DRV-65106,655,23706,24361,CLERK-MOM-KIP-02
DISP-05903,LOAD-005903,2025-09-26,2025,9,OMC-010,Tamoil,LUB,Mombasa (Kipevu),35994,5,KA80G,DRV-39146,995,35994,36989,CLERK-MOM-KIP-03
DISP-04025,LOAD-004025,2025-05-02,2025,5,OMC-017,KAA Aviation,AGO,Mombasa (Kipevu),31015,5,KB78G,DRV-58309,858,31015,31873,CLERK-MOM-KIP-02
DISP-00544,LOAD-000544,2025-10-08,2025,10,OMC-006,Hashi Energy,JETA1,Kisumu,59696,650,KB95F,DRV-38476,214577,59696,274273,CLERK-KIS-02
DISP-07766,LOAD-007766,2025-10-01,2025,10,OMC-011,Hass Petroleum,LUB,Mombasa (Kipevu),21330,5,KB12G,DRV-31397,590,21330,21920,CLERK-MOM-KIP-03
DISP-06101,LOAD-006101,2026-06-18,2026,6,OMC-016,KPA Marine,HFO,Eldoret,27539,700,KA21F,DRV-49092,112001,28916,140917,CLERK-ELD-03
DISP-01102,LOAD-001102,2026-03-28,2026,3,OMC-015,Mombasa Petroleum,DPK,Eldoret,59392,700,KB29F,DRV-27004,241547,62362,303909,CLERK-ELD-01
DISP-03938,LOAD-003938,2025-05-07,2025,5,OMC-010,Tamoil,PMS,Mombasa (KOSF),55747,10,KB27G,DRV-28488,3083,55747,58830,CLERK-MOM-KOS-03
DISP-00485,LOAD-000485,2025-10-01,2025,10,OMC-018,Uganda National Oil,LUB,Mombasa (KOSF),58986,10,KA16J,DRV-69917,3262,58986,62248,CLERK-MOM-KOS-03
DISP-00931,LOAD-000931,2026-05-06,2026,5,OMC-010,Tamoil,AGO,Kisumu,52414,650,KB13H,DRV-34650,197941,55035,252976,CLERK-KIS-03
DISP-01748,LOAD-001748,2025-03-10,2025,3,OMC-003,Rubis Energy,JETA1,Kisumu,21151,650,KA89J,DRV-35180,76027,21151,97178,CLERK-KIS-03
DISP-08022,LOAD-008022,2026-01-08,2026,1,OMC-013,Lake Oil,DPK,Kisumu,35636,650,KA58F,DRV-11868,134579,37418,171997,CLERK-KIS-02
DISP-01378,LOAD-001378,2026-02-27,2026,2,OMC-012,Galana Energies,JETA1,Kisumu,21199,650,KC50D,DRV-3340,80058,22259,102317,CLERK-KIS-02
DISP-03977,LOAD-003977,2025-01-20,2025,1,OMC-006,Hashi Energy,LPG,Eldoret,34161,700,KB79J,DRV-38712,132237,34161,166398,CLERK-ELD-01
DISP-04587,LOAD-004587,2026-03-22,2026,3,OMC-005,PetroOil Kenya,JETA1,Mombasa (KOSF),21941,10,KD17B,DRV-7482,1275,23038,24313,CLERK-MOM-KOS-02
DISP-03410,LOAD-003410,2026-04-22,2026,4,OMC-004,Gulf Energy,HFO,Kisumu,44122,650,KC50D,DRV-5339,166627,46328,212955,CLERK-KIS-03
DISP-04511,LOAD-004511,2025-07-20,2025,7,OMC-010,Tamoil,HFO,Mombasa (KOSF),48494,10,KB47H,DRV-20386,2682,48494,51176,CLERK-MOM-KOS-03
DISP-09566,LOAD-009566,2025-11-14,2025,11,OMC-016,KPA Marine,LPG,Nairobi,44860,450,KA61H,DRV-51016,111634,44860,156494,CLERK-NAI-01
DISP-02006,LOAD-002006,2026-02-08,2026,2,OMC-004,Gulf Energy,DPK,Mombasa (Kipevu),28997,5,KD18B,DRV-7482,842,30447,31289,CLERK-MOM-KIP-01
DISP-00709,LOAD-000709,2026-05-24,2026,5,OMC-002,Vivo Energy,JETA1,Nairobi,51262,450,KA93H,DRV-66559,134024,53825,187849,CLERK-NAI-01
DISP-01878,LOAD-001878,2026-04-17,2026,4,OMC-020,Ethiopian Oil,HFO,Kisumu,39854,650,KA56F,DRV-24006,150509,41847,192356,CLERK-KIS-03
DISP-06804,LOAD-006804,2025-07-02,2025,7,OMC-010,Tamoil,HFO,Kisumu,34589,650,KB94G,DRV-80503,124332,34590,158922,CLERK-KIS-02
DISP-08314,LOAD-008314,2025-01-12,2025,1,OMC-013,Lake Oil,LUB,Mombasa (KOSF),21345,10,KB96G,DRV-10107,1180,21345,22525,CLERK-MOM-KOS-01
DISP-03201,LOAD-003201,2026-04-20,2026,4,OMC-005,PetroOil Kenya,DPK,Mombasa (KOSF),42078,10,KD18B,DRV-3340,2445,44183,46628,CLERK-MOM-KOS-02
DISP-03624,LOAD-003624,2025-03-05,2025,3,OMC-015,Mombasa Petroleum,JETA1,Mombasa (KOSF),20290,10,KA75J,DRV-25567,1122,20290,21412,CLERK-MOM-KOS-01
DISP-07715,LOAD-007715,2026-02-02,2026,2,OMC-009,Dalbit Petroleum,JETA1,Kisumu,25847,650,KB83F,DRV-78628,97611,27139,124750,CLERK-KIS-01
DISP-04691,LOAD-004691,23/02/2026,2026,2,OMC-012,Galana Energies,AGO,Mombasa (KOSF),51957,10,KD17B,DRV-3340,3019,54555,57574,CLERK-MOM-KOS-03
DISP-05854,LOAD-005854,2025-02-04,2025,2,OMC-013,Lake Oil,JETA1,Mombasa (Kipevu),50791,5,KA75G,DRV-80207,1404,50791,52195,CLERK-MOM-KIP-02
DISP-08152,LOAD-008152,2026-05-09,2026,5,OMC-009,Dalbit Petroleum,PMS,Mombasa (KOSF),23971,10,KB38J,DRV-75241,1393,25170,26563,CLERK-MOM-KOS-01
DISP-05522,LOAD-005522,2025-03-23,2025,3,OMC-020,Ethiopian Oil,JETA1,Mombasa (KOSF),59778,10,KA53F,DRV-44256,3306,59778,63084,CLERK-MOM-KOS-02
DISP-08352,LOAD-008352,2026-05-12,2026,5,OMC-019,Tanzania Petroleum,LUB,Mombasa (KOSF),25845,10,KA30H,DRV-80731,1502,27137,28639,CLERK-MOM-KOS-01
DISP-05726,LOAD-005726,2025-03-24,2025,3,OMC-002,Vivo Energy,LUB,Nairobi,46276,450,KB80G,DRV-36901,115158,46276,161434,CLERK-NAI-03
DISP-05041,LOAD-005041,2026-03-26,2026,3,OMC-020,Ethiopian Oil,AGO,Mombasa (KOSF),41792,10,KA38F,DRV-12818,2428,43882,46310,CLERK-MOM-KOS-02
DISP-01549,LOAD-001549,2025-11-24,2025,11,OMC-020,Ethiopian Oil,HFO,Kisumu,26367,650,KB99H,DRV-23896,94776,26367,121143,CLERK-KIS-02
DISP-00971,LOAD-000971,2026-02-22,2026,2,OMC-005,PetroOil Kenya,LUB,Mombasa (Kipevu),29677,5,KD37D,DRV-8517,862,31161,32023,CLERK-MOM-KIP-03
DISP-06535,LOAD-006535,2025-05-25,2025,5,OMC-001,TotalEnergies Kenya,PMS,Kisumu,31331,650,KA52G,DRV-42047,112619,31331,143950,CLERK-KIS-03
DISP-05301,LOAD-005301,2025-03-05,2025,3,OMC-020,Ethiopian Oil,JETA1,Nairobi,42177,450,KB64F,DRV-58650,104957,42177,147134,CLERK-NAI-03
DISP-01954,LOAD-001954,2025-12-19,2025,12,OMC-011,Hass Petroleum,LUB,Eldoret,27823,700,KB69G,DRV-69686,107703,27823,135526,CLERK-ELD-03
DISP-02712,LOAD-002712,2025-05-31,2025,5,OMC-008,National Oil,LUB,Mombasa (Kipevu),43021,5,KB17J,DRV-53053,1190,43021," KES 44,211 ",CLERK-MOM-KIP-02
DISP-05983,LOAD-005983,2026-04-30,2026,4,OMC-011,Hass Petroleum,AGO,Nairobi,33104,450,KB15J,DRV-25075,86550,34759,121309,CLERK-NAI-03
DISP-03911,LOAD-003911,2026-01-08,2026,1,OMC-007,Kobil,LPG,Nairobi,31642,450,KB59G,DRV-23788,82728,33224,115952,CLERK-NAI-03
DISP-06646,LOAD-006646,2026-05-11,2026,5,OMC-016,KPA Marine,AGO,Eldoret,44268,700,KB48J,DRV-72043,180038,46481,226519,CLERK-ELD-01
DISP-03489,LOAD-003489,2026-05-06,2026,5,OMC-009,Dalbit Petroleum,LUB,Kisumu,30186,650,KB30J,DRV-38727,113997,31695,145692,CLERK-KIS-02
DISP-06544,LOAD-006544,2025-08-07,2025,8,OMC-002,Vivo Energy,LUB,Nairobi,47924,450,KA60H,DRV-60982,119259,47924,167183,CLERK-NAI-03
DISP-01971,LOAD-001971,2026-02-23,2026,2,OMC-005,PetroOil Kenya,LPG,Nairobi,58385,450,KC50D,DRV-3340,152648,61304,213952,CLERK-NAI-03
DISP-01918,LOAD-001918,2026-01-04,2026,1,OMC-006,Hashi Energy,PMS,Eldoret,54034,700,KB76F,DRV-44392,219756,56736,276492,CLERK-ELD-03
DISP-06528,LOAD-006528,2025-12-12,2025,12,OMC-019,Tanzania Petroleum,LUB,Eldoret,30343,700,KA69H,DRV-73441,117458,30343,147801,CLERK-ELD-02
DISP-04261,LOAD-004261,2026-01-24,2026,1,OMC-018,Uganda National Oil,HFO,Mombasa (Kipevu),40250,5,KA65G,DRV-81608,1169,42262,43431,CLERK-MOM-KIP-01
DISP-04276,LOAD-004276,2025-12-15,2025,12,OMC-019,Tanzania Petroleum,AGO,Mombasa (Kipevu),40775,5,KB75F,DRV-83653,1127,40775,41902,CLERK-MOM-KIP-02
DISP-01802,LOAD-001802,2026-03-28,2026,3,OMC-012,Galana Energies,HFO,Eldoret,57070,700,KC50D,DRV-5339,232104,59924,292028,CLERK-ELD-03
DISP-09337,LOAD-009337,2025-06-08,2025,6,OMC-003,Rubis Energy,DPK,Mombasa (KOSF),57034,10,KB14H,DRV-66011,3154,57034,60188,CLERK-MOM-KOS-02
DISP-03074,LOAD-003074,2026-03-17,2026,3,OMC-001,TotalEnergies Kenya,LPG,Mombasa (KOSF),31797,10,KB38G,DRV-63474,1847,33387,35234,CLERK-MOM-KOS-01
DISP-01986,LOAD-001986,2025-02-04,2025,2,OMC-011,Hass Petroleum,DPK,Kisumu,59468,650,KA55H,DRV-58253,213758,59468,273226,CLERK-KIS-01
DISP-08401,LOAD-008401,2026-05-26,2026,5,OMC-001,TotalEnergies Kenya,AGO,Kisumu,22201,650,KA23G,DRV-24699,83842,23311,107153,CLERK-KIS-03
DISP-04809,LOAD-004809,2025-01-21,2025,1,OMC-019,Tanzania Petroleum,AGO,Mombasa (KOSF),49256,10,KB87F,DRV-12372,2724,49256,51980,CLERK-MOM-KOS-02
DISP-02045,LOAD-002045,2026-05-28,2026,5,OMC-017,KAA Aviation,LUB,Mombasa (KOSF),44410,10,KA60H,DRV-22619,2580,46630,49210,CLERK-MOM-KOS-02
DISP-04439,LOAD-004439,2026-03-20,2026,3,OMC-009,Dalbit Petroleum,PMS,Kisumu,33922,650,KA95J,DRV-52280,128106,35618,163724,CLERK-KIS-01
DISP-00661,LOAD-000661,28/02/2026,2026,2,OMC-005,PetroOil Kenya,PMS,Nairobi,24559,450,KD17B,DRV-8517,64211,25787,89998,CLERK-NAI-03
DISP-02337,LOAD-002337,2026-04-04,2026,4,OMC-017,KAA Aviation,HFO,Nairobi,28665,450,KA93J,DRV-80513,74945,30098,105043,CLERK-NAI-02
DISP-06548,LOAD-006548,2025-12-13,2025,12,OMC-014,Texol Energies,JETA1,Mombasa (Kipevu),27793,5,KA27G,DRV-29578,768,27793," KES 28,561 ",CLERK-MOM-KIP-01
DISP-04757,LOAD-004757,2025-04-02,2025,4,OMC-002,Vivo Energy,JETA1,Eldoret,59657,700,KA88G,DRV-36066,230932,59657,290589,CLERK-ELD-03
DISP-01833,LOAD-001833,2025-02-06,2025,2,OMC-015,Mombasa Petroleum,PMS,Kisumu,41720,650,KB83H,DRV-85317,149963,41720,191683,CLERK-KIS-03
DISP-01071,LOAD-001071,2025-05-21,2025,5,OMC-020,Ethiopian Oil,LPG,Kisumu,56913,650,KA81F,DRV-74499,204574,56913,261487,CLERK-KIS-02
DISP-05367,LOAD-005367,2025-11-18,2025,11,OMC-003,Rubis Energy,HFO,Mombasa (Kipevu),29279,5,KA61J,DRV-35439,810,29279,30089,CLERK-MOM-KIP-01
DISP-06175,LOAD-006175,2026-04-13,2026,4,OMC-009,Dalbit Petroleum,HFO,Kisumu,36655,650,KB89G,DRV-52814,138428,38488,176916,CLERK-KIS-02
DISP-09003,LOAD-009003,2025-10-11,2025,10,OMC-019,Tanzania Petroleum,PMS,Eldoret,31474,700,KB19G,DRV-20587,121836,31474,153310,CLERK-ELD-01
DISP-07267,LOAD-007267,2025-09-29,2025,9,OMC-009,Dalbit Petroleum,DPK,Kisumu,23769,650,KB81F,DRV-26516,85438,23769,109207,CLERK-KIS-03
DISP-04305,LOAD-004305,2026-05-20,2026,5,OMC-011,Hass Petroleum,JETA1,Eldoret,35342,700,KB53G,DRV-53937,143736,37109,180845,CLERK-ELD-01
DISP-04414,LOAD-004414,2025-07-15,2025,7,OMC-013,Lake Oil,LPG,Mombasa (KOSF),53901,10,KA99F,DRV-41786,2981,53901,56882,CLERK-MOM-KOS-03
DISP-05472,LOAD-005472,2025-09-24,2025,9,OMC-016,KPA Marine,JETA1,Mombasa (Kipevu),46557,5,KB53G,DRV-20338,1287,46557,47844,CLERK-MOM-KIP-03
DISP-08383,LOAD-008383,2025-12-05,2025,12,OMC-020,Ethiopian Oil,PMS,Kisumu,35323,650,KB43G,DRV-39263,126969,35323,162292,CLERK-KIS-01
DISP-03697,LOAD-003697,2025-09-28,2025,9,OMC-011,Hass Petroleum,JETA1,Mombasa (Kipevu),50598,5,KA52F,DRV-37262,1399,50599,51998,CLERK-MOM-KIP-03
DISP-01915,LOAD-001915,2025-03-23,2025,3,OMC-019,Tanzania Petroleum,DPK,Eldoret,57474,700,KA50G,DRV-90620,222482,57474,279956,CLERK-ELD-03
DISP-00376,LOAD-000376,2025-06-23,2025,6,OMC-019,Tanzania Petroleum,PMS,Nairobi,39390,450,KA94H,DRV-91830,98022,39390,137412,CLERK-NAI-02
DISP-07885,LOAD-007885,2026-02-05,2026,2,OMC-017,KAA Aviation,LUB,Nairobi,30173,450,KB59G,DRV-93746,78887,31682,110569,CLERK-NAI-02
DISP-08552,LOAD-008552,2026-03-13,2026,3,OMC-012,Galana Energies,PMS,Nairobi,44279,450,KD18B,DRV-3340,115767,46493,162260,CLERK-NAI-01
DISP-03544,LOAD-003544,2026-04-19,2026,4,OMC-020,Ethiopian Oil,LPG,Mombasa (Kipevu),30313,5,KA95H,DRV-22620,881,31829,32710,CLERK-MOM-KIP-03
DISP-04085,LOAD-004085,2026-03-10,2026,3,OMC-004,Gulf Energy,AGO,Kisumu,34324,650,KD18B,DRV-8517,129625,36040,165665,CLERK-KIS-03
DISP-08407,LOAD-008407,2025-06-14,2025,6,OMC-003,Rubis Energy,PMS,Mombasa (Kipevu),51210,5,KA72J,DRV-13212,1416,51210,52626,CLERK-MOM-KIP-02
DISP-05877,LOAD-005877,2025-10-25,2025,10,OMC-002,Vivo Energy,LUB,Nairobi,25256,450,KB53F,DRV-89709,62850,25256,88106,CLERK-NAI-02
DISP-01455,LOAD-001455,2026-01-23,2026,1,OMC-008,National Oil,LPG,Kisumu,26918,650,KB81F,DRV-46814,101656,28264,129920,CLERK-KIS-01
DISP-08704,LOAD-008704,2026-02-18,2026,2,OMC-004,Gulf Energy,DPK,Mombasa (KOSF),31998,10,KD17B,DRV-8517,1859,33598," KES 35,457 ",CLERK-MOM-KOS-02
DISP-04716,LOAD-004716,2026-04-25,2026,4,OMC-003,Rubis Energy,LPG,Mombasa (Kipevu),26644,5,KA91H,DRV-55247,774,27976,28750,CLERK-MOM-KIP-02
DISP-05091,LOAD-005091,2025-10-31,2025,10,OMC-001,TotalEnergies Kenya,DPK,Nairobi,46172,450,KB37H,DRV-32405,114899,46172,161071,CLERK-NAI-01
DISP-01737,LOAD-001737,2026-04-05,2026,4,OMC-019,Tanzania Petroleum,PMS,Kisumu,24970,650,KA50G,DRV-27671,94299,26218,120517,CLERK-KIS-01
DISP-06567,LOAD-006567,2026-05-06,2026,5,OMC-002,Vivo Energy,PMS,Mombasa (KOSF),57986,10,KA19H,DRV-98922,3369,60885,64254,CLERK-MOM-KOS-03
DISP-05889,LOAD-005889,2025-12-18,2025,12,OMC-013,Lake Oil,LPG,Mombasa (Kipevu),57917,5,KA81J,DRV-40587,1601,57917,59518,CLERK-MOM-KIP-01
DISP-00885,LOAD-000885,2026-05-18,2026,5,OMC-008,National Oil,AGO,Kisumu,41458,650,KB54J,DRV-72800,156566,43531,200097,CLERK-KIS-02
DISP-09354,LOAD-009354,2026-06-28,2026,6,OMC-010,Tamoil,JETA1,Mombasa (Kipevu),58075,5,KB28J,DRV-40832,1687,60979,62666,CLERK-MOM-KIP-02
DISP-03793,LOAD-003793,2026-02-17,2026,2,OMC-004,Gulf Energy,LUB,Nairobi,54151,450,KC50D,DRV-7482,141578,56859,198437,CLERK-NAI-01
DISP-03069,LOAD-003069,2025-07-06,2025,7,OMC-008,National Oil,HFO,Kisumu,54959,650,KA10J,DRV-10587,197550,54959,252509,CLERK-KIS-03
DISP-01697,LOAD-001697,2026-04-08,2026,4,OMC-009,Dalbit Petroleum,LPG,Nairobi,39793,450,KA70H,DRV-13261,104039,41783,145822,CLERK-NAI-03
DISP-02854,LOAD-002854,2025-02-04,2025,2,OMC-001,TotalEnergies Kenya,PMS,Eldoret,54594,700,KA35F,DRV-57906,211333,54594,265927,CLERK-ELD-03
DISP-06059,LOAD-006059,2025-10-11,2025,10,OMC-017,KAA Aviation,JETA1,Mombasa (Kipevu),40150,5,KA56H,DRV-37520,1110,40150,41260,CLERK-MOM-KIP-01
DISP-05309,LOAD-005309,2025-05-09,2025,5,OMC-009,Dalbit Petroleum,DPK,Eldoret,35409,700,KA71G,DRV-75951,137068,35409,172477,CLERK-ELD-03
DISP-06809,LOAD-006809,2025-05-07,2025,5,OMC-006,Hashi Energy,JETA1,Kisumu,35955,650,KA39J,DRV-44277,129240,35955," KES 165,195 ",CLERK-KIS-03
DISP-03137,LOAD-003137,2025-12-21,2025,12,OMC-003,Rubis Energy,PMS,Eldoret,33330,700,KA33F,DRV-83055,129020,33330,162350,CLERK-ELD-03
DISP-09409,LOAD-009409,2026-05-16,2026,5,OMC-008,National Oil,PMS,Mombasa (KOSF),20050,10,KB70F,DRV-45161,1165,21052,22217,CLERK-MOM-KOS-02
DISP-06491,LOAD-006491,05/05/2026,2026,5,OMC-002,Vivo Energy,PMS,Eldoret,44366,700,KA75G,DRV-63406,180437,46584,227021,CLERK-ELD-03
DISP-06934,LOAD-006934,2026-02-25,2026,2,OMC-008,National Oil,AGO,Nairobi,51755,450,KB48G,DRV-31325,135313,54343,189656,CLERK-NAI-02
DISP-07798,LOAD-007798,2025-05-07,2025,5,OMC-001,TotalEnergies Kenya,PMS,Nairobi,54988,450,KB81F,DRV-67262,136838,54988,191826,CLERK-NAI-03
DISP-06858,LOAD-006858,2025-08-27,2025,8,OMC-008,National Oil,AGO,Mombasa (Kipevu),50804,5,KA41G,DRV-69273,1405,50804,52209,CLERK-MOM-KIP-02
DISP-09548,LOAD-009548,2026-03-07,2026,3,OMC-018,Uganda National Oil,PMS,Kisumu,36766,650,KB91F,DRV-26053,138847,38604,177451,CLERK-KIS-03
DISP-04292,LOAD-004292,2025-03-30,2025,3,OMC-018,Uganda National Oil,AGO,Nairobi,58784,450,KA35H,DRV-13755,146284,58784," KES 205,068 ",CLERK-NAI-01
DISP-08823,LOAD-008823,2025-06-15,2025,6,OMC-013,Lake Oil,LPG,Mombasa (Kipevu),55800,5,KA10J,DRV-64280,1543,55800,57343,CLERK-MOM-KIP-03
DISP-07914,LOAD-007914,2025-12-17,2025,12,OMC-014,Texol Energies,LUB,Eldoret,21518,700,KA47H,DRV-67163,83296,21518," KES 104,814 ",CLERK-ELD-01
DISP-06399,LOAD-006399,2026-04-27,2026,4,OMC-011,Hass Petroleum,AGO,Nairobi,22837,450,KA39G,DRV-49075,59707,23979,83686,CLERK-NAI-03
DISP-04697,LOAD-004697,2025-05-21,2025,5,OMC-017,KAA Aviation,PMS,Nairobi,27703,450,KA96G,DRV-38143,68939,27703,96642,CLERK-NAI-01
DISP-09051,LOAD-009051,2026-05-03,2026,5,OMC-009,Dalbit Petroleum,AGO,Kisumu,41488,650,KB10J,DRV-51588,156679,43562,200241,CLERK-KIS-01
DISP-00424,LOAD-000424,2025-10-24,2025,10,OMC-002,Vivo Energy,AGO,Mombasa (KOSF),43950,10,KA75G,DRV-92317,2430,43950,46380,CLERK-MOM-KOS-02
