invoice_id,dispatch_id,omc_id,customer_name,product,date,value_kes,prepared_by
INV-69618,DISP-09249,OMC-010,Tamoil,DPK,2025-09-19,42259,FIN-003
INV-50886,DISP-07863,OMC-010,Tamoil,PMS,2025-11-15,166773,FIN-004
INV-13073,DISP-03187,OMC-002,Vivo Energy,LUB,2026-01-13,43752,FIN-002
INV-51134,DISP-01795,OMC-013,Lake Oil,LPG,2026-01-26," KES 28,595 ",FIN-001
INV-52581,DISP-04274,OMC-016,KPA Marine,JETA1,2025-05-08,61629,FIN-004
INV-76208,DISP-00383,OMC-019,Tanzania Petroleum,LPG,2025-07-14,47886,FIN-005
INV-20789,DISP-04824,OMC-018,Uganda National Oil,DPK,2025-11-03,64444,FIN-001
INV-92446,DISP-06166,OMC-002,Vivo Energy,LUB,2025-12-20,254599,FIN-004
INV-21434,DISP-02426,OMC-014,Texol Energies,LPG,2025-01-19,36368,FIN-002
INV-37004,DISP-06571,OMC-014,Texol Energies,LPG,2026-06-18,169171,FIN-003
INV-21463,DISP-03746,OMC-001,TotalEnergies Kenya,HFO,2025-01-13,236851,FIN-003
INV-60617,DISP-00338,OMC-014,Texol Energies,LUB,2026-02-27,25981,FIN-002
INV-25543,DISP-00452,OMC-008,National Oil,PMS,2025-10-17,105381,FIN-001
INV-55957,DISP-06238,OMC-014,Texol Energies,DPK,2026-04-08,247402,FIN-005
INV-42067,DISP-01855,OMC-019,Tanzania Petroleum,DPK,2025-11-12,61157,FIN-004
INV-45318,DISP-09089,OMC-001,TotalEnergies Kenya,LPG,2025-04-03,123937,FIN-003
INV-58186,DISP-04560,OMC-016,KPA Marine,LPG,2026-02-20,40087,FIN-004
INV-80561,DISP-00594,OMC-013,Lake Oil,LPG,2026-05-09,49794,FIN-001
INV-92755,DISP-05237,OMC-012,Galana Energies,PMS,2026-02-25,201032,FIN-005
INV-44292,DISP-03314,OMC-014,Texol Energies,LPG,2026-03-18,172183,FIN-005
INV-84108,DISP-03706,OMC-016,KPA Marine,LPG,2026-05-21,130651,FIN-003
INV-12939,DISP-04513,OMC-003,Rubis Energy,LPG,2025-11-11,171363,FIN-002
INV-57595,DISP-01983,OMC-011,Hass Petroleum,HFO,2025-01-31,26858,FIN-001
INV-30408,DISP-06430,OMC-015,Mombasa Petroleum,HFO,2025-09-17,269848,FIN-004
INV-34938,DISP-08427,OMC-017,KAA Aviation,AGO,2026-05-30,40956,FIN-004
INV-56543,DISP-04103,OMC-014,Texol Energies,AGO,2025-08-08,28414,FIN-004
INV-43603,DISP-00473,OMC-010,Tamoil,AGO,2026-05-01,192822,FIN-005
INV-59919,DISP-07897,OMC-003,Rubis Energy,DPK,2026-03-05,130903,FIN-001
INV-33862,DISP-09336,OMC-016,KPA Marine,AGO,2026-03-12,155336,FIN-002
INV-88935,DISP-03751,OMC-018,Uganda National Oil,HFO,22/02/2026,86448,FIN-005
INV-78606,DISP-04471,OMC-007,Kobil,LPG,2025-12-26,78734,FIN-005
INV-29158,DISP-08895,OMC-019,Tanzania Petroleum,JETA1,2026-02-17,45392,FIN-003
INV-13029,DISP-09901,OMC-019,Tanzania Petroleum,LUB,2026-04-16,33002,FIN-005
INV-43068,DISP-07786,OMC-010,Tamoil,JETA1,2025-01-24,38617,FIN-005
INV-32723,DISP-07275,OMC-002,Vivo Energy,DPK,2025-08-16,53877,FIN-002
INV-90438,DISP-09069,OMC-020,Ethiopian Oil,LPG,2025-12-06,23735,FIN-002
INV-45692,DISP-00656,OMC-011,Hass Petroleum,LPG,2025-07-29,124797,FIN-002
INV-68913,DISP-03206,OMC-013,Lake Oil,LUB,2026-01-22,284880,FIN-004
INV-27993,DISP-00660,OMC-019,Tanzania Petroleum,HFO,2025-02-06,97988,FIN-004
INV-14219,DISP-09946,OMC-009,Dalbit Petroleum,HFO,2025-08-01,159445,FIN-002
INV-69512,DISP-06975,OMC-010,Tamoil,PMS,2025-06-21,134098,FIN-003
INV-78756,DISP-05825,OMC-009,Dalbit Petroleum,AGO,2026-03-07,170336,FIN-004
INV-68260,DISP-00450,OMC-017,KAA Aviation,HFO,2025-05-05,54561,FIN-004
INV-26249,DISP-07304,OMC-018,Uganda National Oil,PMS,2026-02-16," KES 119,360 ",FIN-004
INV-40706,DISP-00247,OMC-015,Mombasa Petroleum,LUB,2025-04-28,146664,FIN-004
INV-67423,DISP-09453,OMC-001,TotalEnergies Kenya,LUB,2025-02-01,245674,FIN-001
INV-85775,DISP-02841,OMC-003,Rubis Energy,DPK,2026-03-07,43880,FIN-005
INV-72177,DISP-05532,OMC-009,Dalbit Petroleum,AGO,2026-06-12," KES 231,890 ",FIN-001
INV-42842,DISP-00760,OMC-002,Vivo Energy,DPK,2025-05-27,245952,FIN-003
INV-28211,DISP-01718,OMC-006,Hashi Energy,JETA1,2025-04-17," KES 48,887 ",FIN-002
INV-44901,DISP-08136,OMC-004,Gulf Energy,HFO,2026-04-11,43800,FIN-002
INV-89622,DISP-07265,OMC-011,Hass Petroleum,DPK,2025-05-26,38261,FIN-001
INV-67200,DISP-03965,OMC-013,Lake Oil,PMS,2025-03-20,125605,FIN-004
INV-81683,DISP-02445,OMC-013,Lake Oil,HFO,2025-02-21,108893,FIN-002
INV-87544,DISP-09106,OMC-001,TotalEnergies Kenya,LPG,2026-04-08,48445,FIN-001
INV-43910,DISP-05412,OMC-015,Mombasa Petroleum,AGO,2025-10-01,35519,FIN-003
INV-14823,DISP-02990,OMC-001,TotalEnergies Kenya,HFO,18/06/2026,35752,FIN-003
INV-98665,DISP-08231,OMC-004,Gulf Energy,LPG,2026-04-19,25938,FIN-004
INV-13641,DISP-04275,OMC-011,Hass Petroleum,PMS,2026-04-08,180750,FIN-004
INV-67329,DISP-09228,OMC-013,Lake Oil,DPK,2026-03-27,39059,FIN-002
INV-35317,DISP-05530,OMC-013,Lake Oil,LPG,2026-04-08,275462,FIN-005
INV-81243,DISP-01784,OMC-015,Mombasa Petroleum,LUB,2026-05-31,193487,FIN-004
INV-57180,DISP-03696,OMC-008,National Oil,AGO,2025-07-28,165683,FIN-004
INV-17112,DISP-06574,OMC-012,Galana Energies,AGO,2026-04-02,38978,FIN-005
INV-88599,DISP-04979,OMC-004,Gulf Energy,HFO,2026-04-22,176779,FIN-003
INV-14911,DISP-06222,OMC-005,PetroOil Kenya,AGO,2026-04-22,241801,FIN-001
INV-40665,DISP-02760,OMC-019,Tanzania Petroleum,AGO,2026-06-03,193239,FIN-005
INV-40647,DISP-04889,OMC-009,Dalbit Petroleum,LPG,2026-01-22,152417,FIN-003
INV-15146,DISP-05022,OMC-020,Ethiopian Oil,DPK,2026-05-22,270523,FIN-003
INV-83200,DISP-07906,OMC-013,Lake Oil,JETA1,,133908,FIN-002
INV-70319,DISP-01892,OMC-010,Tamoil,LUB,2025-11-09,116208,FIN-003
INV-84365,DISP-01788,OMC-010,Tamoil,LUB,2025-03-25,36820,FIN-001
INV-51507,DISP-03500,OMC-014,Texol Energies,AGO,2026-01-06,93239,FIN-002
INV-58881,DISP-00951,OMC-009,Dalbit Petroleum,PMS,2026-02-23,51478,FIN-001
INV-33711,DISP-08425,OMC-014,Texol Energies,JETA1,2025-06-27,207095,FIN-001
INV-77707,DISP-00920,OMC-007,Kobil,PMS,2026-04-08,108728,FIN-005
INV-79736,DISP-08505,OMC-006,Hashi Energy,LUB,2025-01-16,128871,FIN-005
INV-76666,DISP-04432,OMC-013,Lake Oil,LUB,2025-12-04,197364,FIN-003
INV-64423,DISP-04363,OMC-007,Kobil,AGO,2025-10-16,238040,FIN-003
INV-88327,DISP-01349,OMC-017,KAA Aviation,PMS,2025-04-17," KES 245,813 ",FIN-004
INV-99086,DISP-09301,OMC-003,Rubis Energy,AGO,2025-02-09,50231,FIN-005
INV-75308,DISP-09828,OMC-006,Hashi Energy,DPK,2026-01-14,276892,FIN-003
INV-82622,DISP-06109,OMC-009,Dalbit Petroleum,DPK,2025-07-17,24005,FIN-004
INV-65930,DISP-04134,OMC-001,TotalEnergies Kenya,AGO,2026-05-11,70489,FIN-001
INV-56304,DISP-07180,OMC-014,Texol Energies,DPK,2025-01-20,55251,FIN-003
INV-94097,DISP-00698,OMC-015,Mombasa Petroleum,LUB,2026-04-16,143045,FIN-001
INV-79897,DISP-09052,OMC-016,KPA Marine,HFO,2026-02-19,39681,FIN-005
INV-53648,DISP-06175,OMC-009,Dalbit Petroleum,HFO,2026-04-18,176953,FIN-001
INV-64643,DISP-02262,OMC-017,KAA Aviation,AGO,2025-12-13,163385,FIN-002
INV-58702,DISP-00970,OMC-018,Uganda National Oil,LUB,2026-01-20,36680,FIN-003
INV-75457,DISP-06998,OMC-004,Gulf Energy,HFO,2026-02-25,219323,FIN-004
INV-31870,DISP-04966,OMC-001,TotalEnergies Kenya,AGO,2025-05-30,156919,FIN-002
INV-49916,DISP-04271,OMC-012,Galana Energies,LUB,2026-04-04,34085,FIN-002
INV-64067,DISP-08805,OMC-014,Texol Energies,LUB,2026-01-25,172108,FIN-005
INV-16394,DISP-04538,OMC-019,Tanzania Petroleum,HFO,2025-06-13,100867,FIN-001
INV-28790,DISP-06896,OMC-007,Kobil,HFO,2025-06-08,103004,FIN-001
INV-98838,DISP-05771,OMC-015,Mombasa Petroleum,LUB,2025-03-04,41759,FIN-003
INV-64500,DISP-08558,OMC-018,Uganda National Oil,LUB,2026-01-22,53177,FIN-001
INV-59732,DISP-06328,OMC-017,KAA Aviation,LPG,2026-02-13,47404,FIN-005
INV-20871,DISP-07730,OMC-013,Lake Oil,HFO,2025-04-17,30696,FIN-004
INV-18819,DISP-02971,OMC-012,Galana Energies,LPG,2026-03-28,106323,FIN-003
INV-72014,DISP-03501,OMC-010,Tamoil,DPK,2025-04-08,27305,FIN-004
INV-56184,DISP-01867,OMC-005,PetroOil Kenya,HFO,2026-04-23,109455,FIN-004
INV-99586,DISP-08830,OMC-017,KAA Aviation,HFO,2025-12-04,159904,FIN-005
INV-40221,DISP-00610,OMC-012,Galana Energies,LPG,2026-04-21,104132,FIN-005
INV-35709,DISP-09323,OMC-009,Dalbit Petroleum,DPK,2025-04-16,24402,FIN-001
INV-18486,DISP-09806,OMC-018,Uganda National Oil,JETA1,2025-03-27,55489,FIN-002
INV-17004,DISP-07599,OMC-009,Dalbit Petroleum,LUB,2025-06-25,210698,FIN-005
INV-14177,DISP-02836,OMC-007,Kobil,JETA1,2025-04-04,152725,FIN-005
INV-85311,DISP-02689,OMC-008,National Oil,JETA1,2026-01-20,25919,FIN-005
INV-79509,DISP-04669,OMC-017,KAA Aviation,PMS,2025-08-27,166756,FIN-005
INV-89525,DISP-03812,OMC-003,Rubis Energy,AGO,2026-05-21," KES 204,197 ",FIN-001
INV-25830,DISP-02626,OMC-005,PetroOil Kenya,PMS,2026-03-29,308757,FIN-004
INV-30412,DISP-04466,OMC-011,Hass Petroleum,PMS,2025-09-03,109321,FIN-002
INV-64808,DISP-05537,OMC-011,Hass Petroleum,DPK,2026-06-18,94139,FIN-004
INV-28492,DISP-07546,OMC-006,Hashi Energy,HFO,2025-04-14," KES 35,798 ",FIN-002
INV-84242,DISP-09194,OMC-002,Vivo Energy,LUB,2025-04-21,29518,FIN-001
INV-86800,DISP-00332,OMC-001,TotalEnergies Kenya,DPK,2026-01-22,69204,FIN-004
INV-30211,DISP-04083,OMC-006,Hashi Energy,AGO,2025-08-31,158795,FIN-005
INV-16303,DISP-02785,OMC-005,PetroOil Kenya,JETA1,2026-04-29,209792,FIN-005
INV-35158,DISP-08250,OMC-018,Uganda National Oil,PMS,2026-01-19,25284,FIN-005
INV-30165,DISP-08244,OMC-010,Tamoil,PMS,2026-03-03,203498,FIN-001
INV-99681,DISP-04052,OMC-003,Rubis Energy,LPG,2026-01-03,99209,FIN-003
INV-67714,DISP-08085,OMC-014,Texol Energies,HFO,2026-01-04," KES 25,473 ",FIN-001
INV-69747,DISP-07123,OMC-007,Kobil,LUB,26/08/2025,191775,FIN-003
INV-94986,DISP-08017,OMC-017,KAA Aviation,LPG,2026-06-24,29174,FIN-001
INV-57049,DISP-08435,OMC-009,Dalbit Petroleum,JETA1,2026-01-10,67609,FIN-005
INV-43771,DISP-08141,OMC-014,Texol Energies,LUB,,267097,FIN-003
INV-84175,DISP-00017,OMC-014,Texol Energies,PMS,2025-01-11,152974,FIN-005
INV-72385,DISP-05778,OMC-016,KPA Marine,LPG,2026-01-26," KES 208,757 ",FIN-004
INV-63353,DISP-09850,OMC-005,PetroOil Kenya,HFO,2026-04-11,44812,FIN-004
INV-60685,DISP-03072,OMC-002,Vivo Energy,AGO,2026-01-18,225818,FIN-001
INV-95401,DISP-00866,OMC-006,Hashi Energy,JETA1,2025-04-11,28963,FIN-005
INV-18837,DISP-04069,OMC-001,TotalEnergies Kenya,PMS,2025-02-07,59001,FIN-002
INV-14356,DISP-04142,OMC-013,Lake Oil,LPG,31/01/2025,29974,FIN-001
INV-59415,DISP-08580,OMC-001,TotalEnergies Kenya,DPK,2025-01-06,36535,FIN-005
INV-16390,DISP-07485,OMC-001,TotalEnergies Kenya,PMS,2026-05-30," KES 58,219 ",FIN-002
INV-13943,DISP-00582,OMC-001,TotalEnergies Kenya,JETA1,2026-01-13,60603,FIN-005
INV-13290,DISP-04264,OMC-003,Rubis Energy,LPG,2025-12-29,184294,FIN-004
INV-98288,DISP-02524,OMC-020,Ethiopian Oil,AGO,2025-10-03,43499,FIN-003
INV-66774,DISP-06761,OMC-012,Galana Energies,LPG,20/02/2026,174053,FIN-001
INV-53357,DISP-00466,OMC-016,KPA Marine,LUB,2025-05-03,96227,FIN-004
INV-82542,DISP-03178,OMC-020,Ethiopian Oil,JETA1,2026-05-03,26907,FIN-004
INV-23075,DISP-06812,OMC-015,Mombasa Petroleum,JETA1,2025-06-06,143911,FIN-004
INV-38704,DISP-05246,OMC-002,Vivo Energy,LUB,2025-09-22," KES 135,428 ",FIN-005
INV-39378,DISP-01456,OMC-020,Ethiopian Oil,LPG,2025-12-18," KES 95,229 ",FIN-004
INV-92476,DISP-03379,OMC-007,Kobil,AGO,2025-10-23,124645,FIN-004
INV-79396,DISP-04416,OMC-014,Texol Energies,HFO,2025-12-11,198414,FIN-002
INV-17858,DISP-05172,OMC-002,Vivo Energy,AGO,2025-02-04,136796,FIN-004
INV-11445,DISP-00590,OMC-014,Texol Energies,LPG,2025-05-31,49669,FIN-004
INV-33408,DISP-04003,OMC-015,Mombasa Petroleum,LPG,12/11/2025,241267,FIN-004
INV-13477,DISP-07300,OMC-018,Uganda National Oil,DPK,2025-05-12,176579,FIN-002
INV-18225,DISP-01191,OMC-002,Vivo Energy,AGO,2025-04-07,27119,FIN-001
INV-74726,DISP-08925,OMC-002,Vivo Energy,DPK,2025-12-09,263830,FIN-004
INV-57744,DISP-06183,OMC-010,Tamoil,LPG,2026-04-23,62168,FIN-005
INV-24951,DISP-02225,OMC-015,Mombasa Petroleum,JETA1,2025-10-19,127011,FIN-005
INV-59115,DISP-03802,OMC-005,PetroOil Kenya,PMS,2026-03-09,269016,FIN-005
INV-77894,DISP-06050,OMC-020,Ethiopian Oil,LPG,2025-10-22,32802,FIN-001
INV-28297,DISP-00335,OMC-009,Dalbit Petroleum,DPK,2025-03-10,26557,FIN-002
INV-35158,DISP-08328,OMC-008,National Oil,AGO,2026-03-25,45493,FIN-004
INV-36052,DISP-09598,OMC-002,Vivo Energy,AGO,2025-07-13,258867,FIN-002
INV-63628,DISP-07647,OMC-017,KAA Aviation,LUB,2025-03-15,101532,FIN-001
INV-62030,DISP-09345,OMC-016,KPA Marine,PMS,2026-04-09,140705,FIN-001
INV-68343,DISP-08850,OMC-001,TotalEnergies Kenya,PMS,2025-04-08,217035,FIN-001
INV-29337,DISP-05506,OMC-004,Gulf Energy,AGO,2026-05-03,271113,FIN-001
INV-97844,DISP-02256,OMC-004,Gulf Energy,JETA1,2026-03-07,102958,FIN-002
INV-82664,DISP-06950,OMC-015,Mombasa Petroleum,DPK,2025-08-25,52446,FIN-005
INV-63099,DISP-05899,OMC-008,National Oil,AGO,2025-03-09,170781,FIN-005
INV-24860,DISP-05434,OMC-013,Lake Oil,JETA1,2026-01-24,135911,FIN-005
INV-39750,DISP-01881,OMC-010,Tamoil,LPG,2025-06-19,64102,FIN-003
INV-74656,DISP-09094,OMC-004,Gulf Energy,AGO,2026-02-19,28246,FIN-003
INV-67254,DISP-04032,OMC-012,Galana Energies,HFO,2026-03-23,264095,FIN-005
INV-29912,DISP-08546,OMC-002,Vivo Energy,DPK,2026-06-19,219534,FIN-005
INV-32299,DISP-08653,OMC-020,Ethiopian Oil,LUB,2026-05-07,34666,FIN-002
INV-98124,DISP-04498,OMC-005,PetroOil Kenya,LPG,2026-04-07,158666,FIN-003
INV-67733,DISP-06860,OMC-008,National Oil,LUB,2026-06-01,232336,FIN-003
INV-53416,DISP-00778,OMC-008,National Oil,LUB,2025-04-16,192206,FIN-001
INV-14675,DISP-04041,OMC-003,Rubis Energy,JETA1,2025-09-12,46988,FIN-005
INV-23310,DISP-01900,OMC-011,Hass Petroleum,JETA1,2026-06-01,28606,FIN-004
INV-48382,DISP-08720,OMC-016,KPA Marine,DPK,2025-10-04,137977,FIN-005
INV-47775,DISP-09460,OMC-008,National Oil,LPG,2025-05-18,48803,FIN-003
INV-73376,DISP-00739,OMC-016,KPA Marine,LUB,2025-10-21,19868,FIN-001
INV-34832,DISP-02602,OMC-003,Rubis Energy,JETA1,,50037,FIN-001
INV-28622,DISP-08208,OMC-003,Rubis Energy,LPG,2025-05-15,73082,FIN-005
INV-44297,DISP-01931,OMC-015,Mombasa Petroleum,DPK,11/11/2025,109630,FIN-004
INV-10858,DISP-02958,OMC-012,Galana Energies,HFO,2026-03-29,21965,FIN-004
INV-69455,DISP-05150,OMC-004,Gulf Energy,HFO,2026-02-09,58003,FIN-002
INV-88102,DISP-07488,OMC-008,National Oil,DPK,2025-01-31,231639,FIN-004
INV-79212,DISP-08754,OMC-007,Kobil,PMS,2025-09-02,140188,FIN-001
INV-85940,DISP-05394,OMC-007,Kobil,DPK,2025-03-30,54505,FIN-005
INV-16157,DISP-09237,OMC-014,Texol Energies,AGO,2025-09-18,157665,FIN-005
INV-39777,DISP-00507,OMC-018,Uganda National Oil,AGO,,25212,FIN-004
INV-78221,DISP-02102,OMC-013,Lake Oil,LUB,2025-06-29,138792,FIN-001
INV-46756,DISP-00226,OMC-016,KPA Marine,DPK,2025-03-11,95093,FIN-001
INV-15440,DISP-04677,OMC-005,PetroOil Kenya,JETA1,2026-04-03,63163,FIN-004
INV-42255,DISP-02309,OMC-011,Hass Petroleum,DPK,2025-11-16,115221,FIN-001
INV-24719,DISP-04540,OMC-016,KPA Marine,DPK,2025-02-11,132228,FIN-003
INV-83784,DISP-00405,OMC-013,Lake Oil,PMS,2025-07-16,251955,FIN-005
INV-35072,DISP-00669,OMC-011,Hass Petroleum,HFO,2025-12-26,37929,FIN-004
INV-78304,DISP-05551,OMC-006,Hashi Energy,JETA1,2026-05-24,22346,FIN-001
INV-30287,DISP-03448,OMC-018,Uganda National Oil,PMS,2026-06-18,185122,FIN-005
INV-66899,DISP-02950,OMC-011,Hass Petroleum,PMS,2025-09-17,150522,FIN-003
INV-95510,DISP-05504,OMC-015,Mombasa Petroleum,PMS,2025-05-16,292970,FIN-002
INV-21432,DISP-00900,OMC-020,Ethiopian Oil,PMS,2025-03-21,119995,FIN-005
INV-38766,DISP-03285,OMC-006,Hashi Energy,JETA1,2026-06-12,52828,FIN-005
INV-20658,DISP-08268,OMC-008,National Oil,JETA1,2026-01-04,209427,FIN-005
INV-85625,DISP-09157,OMC-013,Lake Oil,LUB,2025-09-26,128916,FIN-001
INV-62498,DISP-09294,OMC-013,Lake Oil,LUB,2025-01-29,251077,FIN-003
INV-88426,DISP-03923,OMC-005,PetroOil Kenya,LUB,2026-03-01,177448,FIN-005
INV-43125,DISP-00884,OMC-001,TotalEnergies Kenya,LUB,2026-02-02,45286,FIN-005
INV-13489,DISP-07837,OMC-016,KPA Marine,AGO,2025-09-29,203494,FIN-004
INV-88817,DISP-05205,OMC-002,Vivo Energy,LPG,2026-05-05," KES 159,508 ",FIN-001
INV-40693,DISP-07658,OMC-015,Mombasa Petroleum,AGO,2025-02-05,226363,FIN-005
INV-32666,DISP-02901,OMC-008,National Oil,JETA1,2025-06-09,21160,FIN-005
INV-10440,DISP-00806,OMC-009,Dalbit Petroleum,LPG,2026-01-13,47712,FIN-001
INV-36938,DISP-08689,OMC-014,Texol Energies,JETA1,2026-06-16,48426,FIN-004
INV-48582,DISP-03494,OMC-016,KPA Marine,AGO,2026-05-03,245440,FIN-001
INV-88786,DISP-07102,OMC-017,KAA Aviation,DPK,06/07/2025,172201,FIN-003
INV-39376,DISP-04152,OMC-006,Hashi Energy,AGO,2025-09-01,45056,FIN-004
INV-25780,DISP-09377,OMC-011,Hass Petroleum,LUB,2026-01-31,233501,FIN-003
INV-63919,DISP-01231,OMC-008,National Oil,HFO,2025-11-16,180319,FIN-005
INV-79202,DISP-00506,OMC-019,Tanzania Petroleum,PMS,2025-04-17,136558,FIN-003
INV-59817,DISP-03878,OMC-003,Rubis Energy,AGO,2025-03-04,55205,FIN-004
INV-12144,DISP-03786,OMC-008,National Oil,AGO,2025-08-26,186547,FIN-001
INV-18463,DISP-03255,OMC-006,Hashi Energy,HFO,2025-11-11,148274,FIN-002
INV-52751,DISP-09064,OMC-014,Texol Energies,HFO,2026-01-10,40042,FIN-003
INV-23777,DISP-02772,OMC-018,Uganda National Oil,AGO,2026-02-15,191844,FIN-004
INV-66612,DISP-05165,OMC-003,Rubis Energy,JETA1,2026-04-12,25153,FIN-003
INV-55295,DISP-04915,OMC-012,Galana Energies,PMS,," KES 30,991 ",FIN-001
INV-75889,DISP-09728,OMC-008,National Oil,HFO,2025-02-27,173572,FIN-003
INV-88810,DISP-06118,OMC-008,National Oil,AGO,2025-12-06,59064,FIN-002
INV-34349,DISP-03171,OMC-017,KAA Aviation,AGO,27/04/2025,102116,FIN-002
INV-31009,DISP-08951,OMC-016,KPA Marine,PMS,2026-04-12,132989,FIN-003
INV-25902,DISP-03950,OMC-011,Hass Petroleum,HFO,2025-11-30,33966,FIN-004
INV-40071,DISP-01152,OMC-001,TotalEnergies Kenya,JETA1,2026-02-16,133943,FIN-003
INV-74411,DISP-03245,OMC-007,Kobil,DPK,2025-02-01,264299,FIN-002
INV-14608,DISP-04169,OMC-009,Dalbit Petroleum,LUB,2025-12-06,56731,FIN-002
INV-55187,DISP-04369,OMC-016,KPA Marine,PMS,2026-04-06,275357,FIN-003
INV-41488,DISP-05963,OMC-005,PetroOil Kenya,HFO,2026-03-03,131128,FIN-003
INV-29879,DISP-04342,OMC-007,Kobil,JETA1,2025-03-19,98571,FIN-004
INV-89423,DISP-03105,OMC-020,Ethiopian Oil,LPG,2025-02-20,227703,FIN-002
INV-18586,DISP-00607,OMC-014,Texol Energies,JETA1,2025-01-23,154779,FIN-001
INV-56792,DISP-08228,OMC-009,Dalbit Petroleum,JETA1,2026-04-24,62522,FIN-004
INV-92481,DISP-03313,OMC-020,Ethiopian Oil,JETA1,2025-04-09,103165,FIN-004
INV-53740,DISP-05739,OMC-011,Hass Petroleum,HFO,,285283,FIN-004
INV-40133,DISP-01957,OMC-002,Vivo Energy,HFO,12/06/2026,43091,FIN-004
INV-61804,DISP-09698,OMC-010,Tamoil,DPK,2025-06-03,163670,FIN-002
INV-21438,DISP-04800,OMC-003,Rubis Energy,AGO,2026-01-08,155205,FIN-003
INV-27304,DISP-00356,OMC-010,Tamoil,AGO,2025-11-25,134580,FIN-005
INV-20237,DISP-09417,OMC-012,Galana Energies,JETA1,02/04/2026," KES 147,826 ",FIN-001
INV-29967,DISP-03668,OMC-008,National Oil,HFO,2025-09-24,227182,FIN-002
INV-29579,DISP-08620,OMC-011,Hass Petroleum,DPK,2026-06-02,95840,FIN-005
INV-25108,DISP-09097,OMC-013,Lake Oil,LPG,2026-05-12,43855,FIN-003
INV-13997,DISP-09374,OMC-009,Dalbit Petroleum,LPG,2026-06-09,228634,FIN-001
INV-57987,DISP-06903,OMC-011,Hass Petroleum,JETA1,08/09/2025,23251,FIN-003
INV-25045,DISP-02400,OMC-006,Hashi Energy,LPG,2025-10-02,163373,FIN-004
INV-30140,DISP-05845,OMC-012,Galana Energies,AGO,2026-03-29,279986,FIN-003
INV-40441,DISP-03380,OMC-015,Mombasa Petroleum,LPG,2025-11-12," KES 142,249 ",FIN-003
INV-99406,DISP-08014,OMC-002,Vivo Energy,DPK,2025-01-04,219969,FIN-004
INV-11926,DISP-05485,OMC-017,KAA Aviation,LUB,2025-10-23,54007,FIN-002
INV-53564,DISP-04076,OMC-016,KPA Marine,DPK,2025-10-31,151738,FIN-005
INV-95218,DISP-02271,OMC-020,Ethiopian Oil,JETA1,2025-07-29,77631,FIN-003
INV-74548,DISP-08049,OMC-006,Hashi Energy,AGO,2026-06-09,57776,FIN-001
INV-91967,DISP-00388,OMC-012,Galana Energies,LUB,2026-04-14,152835,FIN-004
INV-65314,DISP-01341,OMC-001,TotalEnergies Kenya,AGO,2025-09-17,117905,FIN-003
INV-65986,DISP-00681,OMC-016,KPA Marine,AGO,2026-03-22,48224,FIN-001
INV-98492,DISP-05425,OMC-006,Hashi Energy,LUB,2025-03-06,182738,FIN-002
INV-64549,DISP-06768,OMC-020,Ethiopian Oil,LPG,2025-03-17,118908,FIN-004
INV-69687,DISP-06255,OMC-015,Mombasa Petroleum,AGO,2026-06-08,175233,FIN-003
INV-60009,DISP-03866,OMC-011,Hass Petroleum,JETA1,2025-04-28,213273,FIN-002
INV-72985,DISP-00686,OMC-016,KPA Marine,HFO,,32599,FIN-001
INV-27993,DISP-00660,OMC-019,Tanzania Petroleum,HFO,2025-02-06,97988,FIN-004
INV-70955,DISP-05297,OMC-011,Hass Petroleum,LUB,2025-03-27,38752,FIN-002
INV-50417,DISP-08576,OMC-019,Tanzania Petroleum,LUB,2025-10-10,58049,FIN-004
INV-72586,DISP-08285,OMC-006,Hashi Energy,LUB,2025-07-25,180759,FIN-003
INV-37823,DISP-06472,OMC-006,Hashi Energy,LPG,2025-02-15,145456,FIN-005
INV-11127,DISP-03920,OMC-016,KPA Marine,DPK,2025-09-03,31338,FIN-003
INV-66466,DISP-07317,OMC-001,TotalEnergies Kenya,PMS,2025-02-26,110314,FIN-002
INV-96600,DISP-03376,OMC-004,Gulf Energy,JETA1,2026-03-31,135980,FIN-005
INV-68786,DISP-09324,OMC-015,Mombasa Petroleum,PMS,01/07/2025,22498,FIN-001
INV-99774,DISP-01897,OMC-016,KPA Marine,LUB,2025-04-09,288115,FIN-003
INV-67099,DISP-06142,OMC-010,Tamoil,LPG,2025-01-23," KES 43,737 ",FIN-002
INV-30177,DISP-07798,OMC-001,TotalEnergies Kenya,PMS,2025-05-09,188652,FIN-004
INV-73801,DISP-02452,OMC-019,Tanzania Petroleum,PMS,2025-12-05,30495,FIN-004
INV-84866,DISP-05233,OMC-018,Uganda National Oil,LUB,2025-04-06,33644,FIN-005
INV-19226,DISP-01916,OMC-019,Tanzania Petroleum,HFO,2026-03-01,205819,FIN-001
INV-99084,DISP-03613,OMC-004,Gulf Energy,AGO,2026-04-24,281790,FIN-004
INV-74235,DISP-04832,OMC-012,Galana Energies,LUB,2026-02-09,167027,FIN-004
INV-46655,DISP-09415,OMC-011,Hass Petroleum,HFO,2025-03-24,151291,FIN-002
INV-82599,DISP-08781,OMC-018,Uganda National Oil,PMS,2026-02-10,187149,FIN-003
INV-48925,DISP-01727,OMC-006,Hashi Energy,LUB,15/08/2025,57467,FIN-001
INV-13139,DISP-03146,OMC-017,KAA Aviation,LUB,2025-02-12,165742,FIN-002
