payment_id,invoice_id,omc_id,customer_name,remitting_bank_account,date,value_kes,installment_no
PAY-14055,INV-80414,OMC-013,Lake Oil,GB88TEHE71937452991241,2025-04-28,182105,1
PAY-48307,INV-38665,OMC-020,Ethiopian Oil,GB08IVAZ74821759464743,2025-10-29,49788,2
PAY-82397,INV-17176,OMC-015,Mombasa Petroleum,GB80WOIJ43135182337498,2026-04-12,166088,1
PAY-83724,INV-43855,OMC-014,Texol Energies,GB06ONXS45314737996507,2025-05-24,66459,1
PAY-13128,INV-39131,OMC-014,Texol Energies,GB06ONXS45314737996507,2026-07-29,161393,1
PAY-76110,INV-63208,OMC-014,Texol Energies,GB06ONXS45314737996507,2026-06-08,53045,1
PAY-22701,INV-33587,OMC-010,Tamoil,GB34EABH79176936763201,,136004,1
PAY-61156,INV-64688,OMC-002,Vivo Energy,GB45OQIR01845146270482,2026-01-01,83379,1
PAY-47750,INV-89454,OMC-018,Uganda National Oil,GB73JRAR61317127484677,2025-08-17,207706,1
PAY-46183,INV-14402,OMC-005,PetroOil Kenya,GB89GWUW86379402654235,16/06/2026,35668,1
PAY-41291,INV-40496,OMC-014,Texol Energies,GB06ONXS45314737996507,,143378,1
PAY-78500,INV-53566,OMC-020,Ethiopian Oil,GB08IVAZ74821759464743,2026-06-14,199030,1
PAY-69575,INV-93880,OMC-009,Dalbit Petroleum,GB53VXXX35615951484656,2025-10-23,49984,1
PAY-97217,INV-89348,OMC-014,Texol Energies,GB06ONXS45314737996507,25/08/2025,22124,1
PAY-69748,INV-38751,OMC-008,National Oil,GB08NAFX56342160733754,2025-12-11,32559,1
PAY-97880,INV-14042,OMC-011,Hass Petroleum,GB56WGCN65876036690967,2025-07-12,16756,1
PAY-56599,INV-23427,OMC-019,Tanzania Petroleum,GB64OAXE62174596158657,2026-03-24,247678,1
PAY-78717,INV-61161,OMC-011,Hass Petroleum,GB56WGCN65876036690967,2025-04-06,8831,2
PAY-44408,INV-31682,OMC-015,Mombasa Petroleum,GB80WOIJ43135182337498,28/01/2025,278879,1
PAY-99808,INV-82118,OMC-004,Gulf Energy,GB89GWUW86379402654235,2026-06-07,7107,2
PAY-25557,INV-61967,OMC-011,Hass Petroleum,GB56WGCN65876036690967,2025-09-10,46186,1
PAY-41223,INV-32840,OMC-010,Tamoil,GB34EABH79176936763201,2025-12-16,46809,1
PAY-85882,INV-93805,OMC-002,Vivo Energy,GB45OQIR01845146270482,2025-02-19,89796,1
PAY-89027,INV-95003,OMC-017,KAA Aviation,GB54HVSS04902787429671,2025-09-23," KES 29,891 ",1
PAY-16662,INV-83075,OMC-013,Lake Oil,GB88TEHE71937452991241,2026-07-13,268235,1
PAY-14117,INV-84528,OMC-001,TotalEnergies Kenya,GB06DMIO52553419283276,2025-08-14,34103,1
PAY-64357,INV-44973,OMC-002,Vivo Energy,GB45OQIR01845146270482,2025-09-20,14617,2
PAY-86069,INV-10610,OMC-013,Lake Oil,GB88TEHE71937452991241,2025-06-28,104018,1
PAY-94530,INV-19327,OMC-017,KAA Aviation,GB54HVSS04902787429671,2026-03-27,101466,1
PAY-87106,INV-18943,OMC-015,Mombasa Petroleum,GB80WOIJ43135182337498,2025-07-11,32978,1
PAY-68362,INV-67328,OMC-014,Texol Energies,GB06ONXS45314737996507,2026-04-19,129473,1
PAY-36856,INV-44587,OMC-020,Ethiopian Oil,GB08IVAZ74821759464743,2025-12-23," KES 46,762 ",1
PAY-36065,INV-45507,OMC-006,Hashi Energy,GB05QCFC91361939909169,2025-10-01,38234,1
PAY-96989,INV-92614,OMC-005,PetroOil Kenya,GB89GWUW86379402654235,2026-05-04,37516,1
PAY-53489,INV-57665,OMC-012,Galana Energies,GB89GWUW86379402654235,2026-05-04,31259,1
PAY-77412,INV-67788,OMC-006,Hashi Energy,GB05QCFC91361939909169,2025-08-13,199241,1
PAY-46966,INV-15468,OMC-001,TotalEnergies Kenya,GB06DMIO52553419283276,2025-11-15,38662,1
PAY-28888,INV-11819,OMC-011,Hass Petroleum,GB56WGCN65876036690967,2026-01-21,14966,1
PAY-63057,INV-33106,OMC-007,Kobil,GB37IDDX82449353487401,2025-03-17,241769,1
PAY-49777,INV-53768,OMC-015,Mombasa Petroleum,GB80WOIJ43135182337498,2025-07-14,215805,1
PAY-94560,INV-54581,OMC-017,KAA Aviation,GB54HVSS04902787429671,2025-09-06,25448,1
PAY-79917,INV-65280,OMC-011,Hass Petroleum,GB56WGCN65876036690967,2025-09-16,109740,1
PAY-92638,INV-96239,OMC-008,National Oil,GB08NAFX56342160733754,2026-07-06,86013,1
PAY-35121,INV-56553,OMC-020,Ethiopian Oil,GB08IVAZ74821759464743,2025-06-25,10416,2
PAY-48389,INV-15464,OMC-001,TotalEnergies Kenya,GB06DMIO52553419283276,2026-07-10,221171,1
PAY-13354,INV-31449,OMC-001,TotalEnergies Kenya,GB06DMIO52553419283276,2026-04-13,16008,1
PAY-97783,INV-31331,OMC-007,Kobil,GB37IDDX82449353487401,2026-07-05,56786,1
PAY-58365,INV-17245,OMC-009,Dalbit Petroleum,GB53VXXX35615951484656,2025-06-28,158928,1
PAY-45484,INV-13168,OMC-005,PetroOil Kenya,GB89GWUW86379402654235,2026-03-29,97765,2
PAY-78206,INV-56240,OMC-006,Hashi Energy,GB05QCFC91361939909169,2026-04-27,223578,1
PAY-44180,INV-12047,OMC-015,Mombasa Petroleum,GB80WOIJ43135182337498,2025-06-02,41761,1
PAY-66865,INV-74776,OMC-003,Rubis Energy,GB04LOQO13315098393010,2025-12-24,26511,1
PAY-86499,INV-76156,OMC-001,TotalEnergies Kenya,GB06DMIO52553419283276,2025-11-24,37436,1
PAY-43333,INV-64553,OMC-019,Tanzania Petroleum,GB64OAXE62174596158657,2025-09-04,121324,1
PAY-73793,INV-13524,OMC-001,TotalEnergies Kenya,GB06DMIO52553419283276,2025-12-18,33495,1
PAY-11748,INV-23805,OMC-020,Ethiopian Oil,GB08IVAZ74821759464743,2025-05-30,40085,2
PAY-72646,INV-28706,OMC-008,National Oil,GB08NAFX56342160733754,2026-03-07,14175,2
PAY-84807,INV-94844,OMC-004,Gulf Energy,GB89GWUW86379402654235,,102587,1
PAY-91433,INV-43188,OMC-008,National Oil,GB08NAFX56342160733754,,86822,1
PAY-65896,INV-51359,OMC-013,Lake Oil,GB88TEHE71937452991241,2025-07-17,23423,1
PAY-55296,INV-44059,OMC-006,Hashi Energy,GB05QCFC91361939909169,2025-04-04,107567,1
PAY-84704,INV-87987,OMC-003,Rubis Energy,GB04LOQO13315098393010,2025-05-10,45475,1
PAY-55640,INV-13858,OMC-001,TotalEnergies Kenya,GB06DMIO52553419283276,,28069,1
PAY-33034,INV-41502,OMC-012,Galana Energies,GB89GWUW86379402654235,2026-04-07,8548,2
PAY-98237,INV-13361,OMC-013,Lake Oil,GB88TEHE71937452991241,2025-09-21,151686,1
PAY-22535,INV-56226,OMC-002,Vivo Energy,GB45OQIR01845146270482,2025-11-16,162775,1
PAY-49698,INV-42146,OMC-003,Rubis Energy,GB04LOQO13315098393010,2025-12-11,170135,1
PAY-91158,INV-94262,OMC-008,National Oil,GB08NAFX56342160733754,2025-10-27,23320,1
PAY-93945,INV-15974,OMC-013,Lake Oil,GB88TEHE71937452991241,2026-08-05," KES 220,547 ",1
PAY-96059,INV-59007,OMC-003,Rubis Energy,GB04LOQO13315098393010,2026-03-04,117833,1
PAY-63782,INV-35938,OMC-008,National Oil,GB08NAFX56342160733754,2025-05-10,23031,1
PAY-87900,INV-44228,OMC-002,Vivo Energy,GB45OQIR01845146270482,2025-06-17,194819,1
PAY-80691,INV-26710,OMC-002,Vivo Energy,GB45OQIR01845146270482,2025-09-22,24520,1
PAY-35946,INV-22808,OMC-015,Mombasa Petroleum,GB80WOIJ43135182337498,2025-09-10,209565,1
PAY-85421,INV-87967,OMC-010,Tamoil,GB34EABH79176936763201,2026-08-15,12182,2
PAY-60062,INV-31641,OMC-007,Kobil,GB37IDDX82449353487401,21/12/2025,33967,1
PAY-17528,INV-47086,OMC-016,KPA Marine,GB31MOOJ96499091334123,2026-04-02,23894,2
PAY-94493,INV-77234,OMC-007,Kobil,GB37IDDX82449353487401,2026-02-21,23259,1
PAY-30644,INV-19697,OMC-016,KPA Marine,GB31MOOJ96499091334123,16/04/2026,231831,1
PAY-47704,INV-72002,OMC-020,Ethiopian Oil,GB08IVAZ74821759464743,2025-03-25,25925,1
PAY-86868,INV-47818,OMC-015,Mombasa Petroleum,GB80WOIJ43135182337498,2026-02-25,277910,1
PAY-82815,INV-47642,OMC-007,Kobil,GB37IDDX82449353487401,2026-02-07,67267,2
PAY-93403,INV-62596,OMC-002,Vivo Energy,GB45OQIR01845146270482,2025-07-31,57285,1
PAY-86047,INV-89024,OMC-016,KPA Marine,GB31MOOJ96499091334123,2025-11-08,246081,1
PAY-78460,INV-90871,OMC-011,Hass Petroleum,GB56WGCN65876036690967,2026-06-30,246442,1
PAY-82791,INV-80593,OMC-008,National Oil,GB08NAFX56342160733754,2025-08-12,116421,1
PAY-12366,INV-29010,OMC-017,KAA Aviation,GB54HVSS04902787429671,2026-01-20,28523,1
PAY-92408,INV-25099,OMC-014,Texol Energies,GB06ONXS45314737996507,2025-09-30,59785,1
PAY-10975,INV-71124,OMC-002,Vivo Energy,GB45OQIR01845146270482,2025-12-15,25403,1
PAY-30465,INV-73221,OMC-019,Tanzania Petroleum,GB64OAXE62174596158657,2025-11-10,108337,1
PAY-20148,INV-11381,OMC-006,Hashi Energy,GB05QCFC91361939909169,,57622,1
PAY-35571,INV-25094,OMC-007,Kobil,GB37IDDX82449353487401,2026-03-24,130159,1
PAY-42972,INV-78513,OMC-004,Gulf Energy,GB89GWUW86379402654235,03/06/2026,46665,2
PAY-84500,INV-65530,OMC-006,Hashi Energy,GB05QCFC91361939909169,2025-08-02,28506,1
PAY-87985,INV-89048,OMC-015,Mombasa Petroleum,GB80WOIJ43135182337498,2025-04-14,266657,1
PAY-34919,INV-35024,OMC-004,Gulf Energy,GB89GWUW86379402654235,2026-06-06,86530,1
PAY-44217,INV-86296,OMC-001,TotalEnergies Kenya,GB06DMIO52553419283276,2026-07-25,238911,1
PAY-81178,INV-57525,OMC-019,Tanzania Petroleum,GB64OAXE62174596158657,2025-12-07,47456,1
PAY-80887,INV-57925,OMC-003,Rubis Energy,GB04LOQO13315098393010,2026-07-25,187285,1
PAY-43062,INV-74759,OMC-004,Gulf Energy,GB89GWUW86379402654235,2026-04-25,86216,1
PAY-23249,INV-40440,OMC-016,KPA Marine,GB31MOOJ96499091334123,2025-06-13,50442,2
PAY-44150,INV-71009,OMC-020,Ethiopian Oil,GB08IVAZ74821759464743,2025-09-22,193588,1
PAY-77376,INV-48573,OMC-010,Tamoil,GB34EABH79176936763201,2025-12-20,152736,1
PAY-83940,INV-86689,OMC-019,Tanzania Petroleum,GB64OAXE62174596158657,2026-07-17,54661,1
PAY-82777,INV-90092,OMC-001,TotalEnergies Kenya,GB06DMIO52553419283276,2026-06-24,108976,1
PAY-96679,INV-67526,OMC-019,Tanzania Petroleum,GB64OAXE62174596158657,,114504,1
PAY-28150,INV-57040,OMC-020,Ethiopian Oil,GB08IVAZ74821759464743,2026-07-23,91416,1
PAY-50090,INV-93018,OMC-010,Tamoil,GB34EABH79176936763201,2026-04-05,34087,1
PAY-21212,INV-19734,OMC-015,Mombasa Petroleum,GB80WOIJ43135182337498,2026-03-29,113173,1
PAY-78764,INV-59398,OMC-020,Ethiopian Oil,GB08IVAZ74821759464743,2025-11-02,239048,1
PAY-47616,INV-50289,OMC-018,Uganda National Oil,GB73JRAR61317127484677,2026-06-08,28305,1
PAY-92769,INV-44467,OMC-001,TotalEnergies Kenya,GB06DMIO52553419283276,2025-02-15,66905,1
PAY-27959,INV-97973,OMC-011,Hass Petroleum,GB56WGCN65876036690967,2026-02-02,287735,1
PAY-91960,INV-63837,OMC-001,TotalEnergies Kenya,GB06DMIO52553419283276,2026-06-22,24945,1
PAY-73896,INV-53768,OMC-007,Kobil,GB37IDDX82449353487401,2026-07-06,38060,2
PAY-58658,INV-73953,OMC-003,Rubis Energy,GB04LOQO13315098393010,28/07/2025,41751,1
PAY-11707,INV-97109,OMC-011,Hass Petroleum,GB56WGCN65876036690967,2026-07-01,182610,1
PAY-32515,INV-84920,OMC-003,Rubis Energy,GB04LOQO13315098393010,2025-07-21,136714,1
PAY-84187,INV-51824,OMC-016,KPA Marine,GB31MOOJ96499091334123,2025-05-05,152622,1
PAY-94288,INV-72991,OMC-019,Tanzania Petroleum,GB64OAXE62174596158657,2025-02-10," KES 41,380 ",1
PAY-69918,INV-39003,OMC-013,Lake Oil,GB88TEHE71937452991241,,28104,1
PAY-41724,INV-44225,OMC-001,TotalEnergies Kenya,GB06DMIO52553419283276,2025-10-26,28273,1
PAY-66231,INV-57840,OMC-006,Hashi Energy,GB05QCFC91361939909169,2026-02-18,62913,1
PAY-60636,INV-76121,OMC-020,Ethiopian Oil,GB08IVAZ74821759464743,2025-12-29,34091,1
PAY-46334,INV-83061,OMC-008,National Oil,GB08NAFX56342160733754,2026-08-16,40847,1
PAY-48920,INV-66657,OMC-014,Texol Energies,GB06ONXS45314737996507,2026-03-03,254546,1
PAY-20231,INV-96626,OMC-007,Kobil,GB37IDDX82449353487401,2026-06-25,185391,1
PAY-32020,INV-25023,OMC-013,Lake Oil,GB88TEHE71937452991241,2025-09-24,169361,1
PAY-66947,INV-60863,OMC-017,KAA Aviation,GB54HVSS04902787429671,2025-12-17,22597,1
PAY-10981,INV-23032,OMC-013,Lake Oil,GB88TEHE71937452991241,2025-12-21,167639,1
PAY-72548,INV-27528,OMC-003,Rubis Energy,GB04LOQO13315098393010,2025-09-18,48657,1
PAY-68202,INV-69955,OMC-001,TotalEnergies Kenya,GB06DMIO52553419283276,2025-08-31,15705,2
PAY-49443,INV-55109,OMC-016,KPA Marine,GB31MOOJ96499091334123,2026-06-25,128846,1
PAY-49144,INV-35178,OMC-019,Tanzania Petroleum,GB64OAXE62174596158657,2025-12-15,145469,1
PAY-29447,INV-98257,OMC-020,Ethiopian Oil,GB08IVAZ74821759464743,2025-01-19,106549,1
PAY-43871,INV-48423,OMC-018,Uganda National Oil,GB73JRAR61317127484677,2025-11-12," KES 22,105 ",1
PAY-91818,INV-85008,OMC-020,Ethiopian Oil,GB08IVAZ74821759464743,2025-07-05,36460,2
PAY-79903,INV-45424,OMC-007,Kobil,GB37IDDX82449353487401,2026-02-02,33902,1
PAY-90964,INV-27735,OMC-010,Tamoil,GB34EABH79176936763201,2025-03-31,93527,1
PAY-98259,INV-21053,OMC-018,Uganda National Oil,GB73JRAR61317127484677,2026-06-18,26322,1
PAY-75819,INV-41050,OMC-003,Rubis Energy,GB04LOQO13315098393010,2025-12-17,254272,1
PAY-90573,INV-84070,OMC-003,Rubis Energy,GB04LOQO13315098393010,2026-01-18,212379,1
PAY-45087,INV-76865,OMC-013,Lake Oil,GB88TEHE71937452991241,2025-11-03,35321,1
PAY-40282,INV-67677,OMC-001,TotalEnergies Kenya,GB06DMIO52553419283276,,6296,2
PAY-62590,INV-45417,OMC-005,PetroOil Kenya,GB89GWUW86379402654235,2026-05-03,19989,1
PAY-17851,INV-65306,OMC-005,PetroOil Kenya,GB89GWUW86379402654235,2026-03-03,179226,1
PAY-77854,INV-89309,OMC-019,Tanzania Petroleum,GB64OAXE62174596158657,2026-06-01,56986,1
PAY-59884,INV-67324,OMC-002,Vivo Energy,GB45OQIR01845146270482,08/11/2025,53464,1
PAY-24544,INV-35683,OMC-011,Hass Petroleum,GB56WGCN65876036690967,2026-04-04,39115,1
PAY-45726,INV-23805,OMC-020,Ethiopian Oil,GB08IVAZ74821759464743,2025-05-03,120266,1
PAY-64431,INV-64900,OMC-017,KAA Aviation,GB54HVSS04902787429671,2026-07-20,51456,1
PAY-61714,INV-93590,OMC-016,KPA Marine,GB31MOOJ96499091334123,2025-03-03,93081,1
PAY-80708,INV-30424,OMC-016,KPA Marine,GB31MOOJ96499091334123,2026-01-17,141114,1
PAY-15867,INV-88513,OMC-006,Hashi Energy,GB05QCFC91361939909169,2026-04-22,195632,1
PAY-47818,INV-66132,OMC-006,Hashi Energy,GB05QCFC91361939909169,2025-07-20,131279,1
PAY-34197,INV-92897,OMC-014,Texol Energies,GB06ONXS45314737996507,2026-02-27,51623,1
PAY-17925,INV-55224,OMC-001,TotalEnergies Kenya,GB06DMIO52553419283276,2025-07-17,281694,1
PAY-65962,INV-64308,OMC-006,Hashi Energy,GB05QCFC91361939909169,,54882,1
PAY-57431,INV-28645,OMC-020,Ethiopian Oil,GB08IVAZ74821759464743,2025-10-14,41088,1
PAY-49063,INV-43484,OMC-016,KPA Marine,GB31MOOJ96499091334123,2026-06-16,169645,1
PAY-54838,INV-45112,OMC-008,National Oil,GB08NAFX56342160733754,2026-04-22,54766,1
PAY-48922,INV-24175,OMC-019,Tanzania Petroleum,GB64OAXE62174596158657,2025-09-14,184692,1
PAY-99746,INV-62481,OMC-017,KAA Aviation,GB54HVSS04902787429671,2026-05-30,77497,1
PAY-42460,INV-79396,OMC-019,Tanzania Petroleum,GB64OAXE62174596158657,2025-02-15,151426,1
PAY-85063,INV-94129,OMC-015,Mombasa Petroleum,GB80WOIJ43135182337498,2026-07-01,49421,1
PAY-99392,INV-87274,OMC-008,National Oil,GB08NAFX56342160733754,2026-03-22,56105,1
PAY-88708,INV-89513,OMC-013,Lake Oil,GB88TEHE71937452991241,2025-11-30,201043,1
PAY-45679,INV-94736,OMC-012,Galana Energies,GB89GWUW86379402654235,2026-06-22,64528,2
PAY-76091,INV-70475,OMC-019,Tanzania Petroleum,GB64OAXE62174596158657,2025-04-21,146778,1
PAY-51312,INV-85637,OMC-018,Uganda National Oil,GB73JRAR61317127484677,2026-05-04,77336,1
PAY-12461,INV-23153,OMC-004,Gulf Energy,GB89GWUW86379402654235,2026-06-14,83251,2
PAY-48323,INV-30408,OMC-019,Tanzania Petroleum,GB64OAXE62174596158657,2025-03-13,47095,1
PAY-36399,INV-46449,OMC-017,KAA Aviation,GB54HVSS04902787429671,2025-07-29,112471,1
PAY-32032,INV-49274,OMC-011,Hass Petroleum,GB56WGCN65876036690967,2025-09-28,40010,1
PAY-66067,INV-64607,OMC-016,KPA Marine,GB31MOOJ96499091334123,2026-04-08,222126,1
PAY-86217,INV-83782,OMC-016,KPA Marine,GB31MOOJ96499091334123,2026-05-29,40128,1
PAY-35224,INV-62289,OMC-015,Mombasa Petroleum,GB80WOIJ43135182337498,2026-03-14,177191,1
PAY-36370,INV-81552,OMC-017,KAA Aviation,GB54HVSS04902787429671,2025-02-23,143044,1
PAY-11822,INV-73033,OMC-010,Tamoil,GB34EABH79176936763201,2026-01-13,96195,1
PAY-62784,INV-87582,OMC-011,Hass Petroleum,GB56WGCN65876036690967,2026-07-23,264448,1
PAY-47577,INV-98462,OMC-007,Kobil,GB37IDDX82449353487401,2026-08-18,235060,1
PAY-18004,INV-51633,OMC-005,PetroOil Kenya,GB89GWUW86379402654235,2026-03-15,46129,1
PAY-38584,INV-15664,OMC-003,Rubis Energy,GB04LOQO13315098393010,2026-07-17,30110,1
PAY-69829,INV-30576,OMC-007,Kobil,GB37IDDX82449353487401,2026-04-10,62590,1
PAY-36262,INV-79669,OMC-003,Rubis Energy,GB04LOQO13315098393010,2026-07-05,54762,1
PAY-82725,INV-49862,OMC-005,PetroOil Kenya,GB89GWUW86379402654235,2026-03-26,27399,1
PAY-10273,INV-73027,OMC-005,PetroOil Kenya,GB89GWUW86379402654235,2026-07-06,52166,2
PAY-13407,INV-53266,OMC-001,TotalEnergies Kenya,GB06DMIO52553419283276,2025-05-07,84518,1
PAY-39598,INV-62314,OMC-019,Tanzania Petroleum,GB64OAXE62174596158657,2025-07-30,20879,1
PAY-23684,INV-53875,OMC-013,Lake Oil,GB88TEHE71937452991241,2026-06-23,51429,1
PAY-19253,INV-59191,OMC-006,Hashi Energy,GB05QCFC91361939909169,2026-05-14,183611,1
PAY-64990,INV-82522,OMC-017,KAA Aviation,GB54HVSS04902787429671,2026-02-23,126996,1
PAY-35374,INV-89149,OMC-020,Ethiopian Oil,GB08IVAZ74821759464743,2026-04-06,109851,1
PAY-71128,INV-29125,OMC-009,Dalbit Petroleum,GB53VXXX35615951484656,2025-06-05,129214,1
PAY-99064,INV-27206,OMC-006,Hashi Energy,GB05QCFC91361939909169,2025-09-16,122711,1
PAY-39114,INV-54271,OMC-002,Vivo Energy,GB45OQIR01845146270482,2025-06-18,25671,1
PAY-65570,INV-95153,OMC-002,Vivo Energy,GB45OQIR01845146270482,2026-06-11,43822,1
PAY-63525,INV-49816,OMC-009,Dalbit Petroleum,GB53VXXX35615951484656,2026-01-15,10860,2
PAY-35664,INV-71649,OMC-019,Tanzania Petroleum,GB64OAXE62174596158657,2026-04-29,32399,2
PAY-25242,INV-68924,OMC-005,PetroOil Kenya,GB89GWUW86379402654235,2026-05-24,37616,1
PAY-90270,INV-41008,OMC-004,Gulf Energy,GB89GWUW86379402654235,2026-06-14,65793,1
PAY-11293,INV-72595,OMC-013,Lake Oil,GB88TEHE71937452991241,2025-02-07,45391,1
PAY-66982,INV-86570,OMC-003,Rubis Energy,GB04LOQO13315098393010,2026-03-18,179317,1
PAY-66072,INV-38071,OMC-001,TotalEnergies Kenya,GB06DMIO52553419283276,2025-06-03,211880,1
PAY-76572,INV-74478,OMC-004,Gulf Energy,GB89GWUW86379402654235,2026-05-07,127702,1
PAY-54241,INV-16042,OMC-003,Rubis Energy,GB04LOQO13315098393010,,131314,2
PAY-82740,INV-65987,OMC-012,Galana Energies,GB89GWUW86379402654235,2026-06-01,223777,1
PAY-46832,INV-37003,OMC-018,Uganda National Oil,GB73JRAR61317127484677,2026-04-03,125956,1
PAY-44105,INV-47294,OMC-009,Dalbit Petroleum,GB53VXXX35615951484656,2025-05-03,19352,2
PAY-69428,INV-27417,OMC-008,National Oil,GB08NAFX56342160733754,2025-10-15,272107,1
PAY-58876,INV-27215,OMC-008,National Oil,GB08NAFX56342160733754,2025-08-03," KES 27,757 ",1
PAY-58417,INV-27497,OMC-008,National Oil,GB08NAFX56342160733754,2026-01-23," KES 142,208 ",1
PAY-25419,INV-40001,OMC-012,Galana Energies,GB89GWUW86379402654235,2026-04-19,53472,1
PAY-68644,INV-20174,OMC-015,Mombasa Petroleum,GB80WOIJ43135182337498,2026-07-12,160362,1
PAY-14134,INV-53630,OMC-004,Gulf Energy,GB89GWUW86379402654235,2026-06-15,121447,1
PAY-48116,INV-87429,OMC-019,Tanzania Petroleum,GB64OAXE62174596158657,2025-03-12,45216,1
PAY-27951,INV-94797,OMC-001,TotalEnergies Kenya,GB06DMIO52553419283276,2025-05-06,158209,1
PAY-38021,INV-90139,OMC-011,Hass Petroleum,GB56WGCN65876036690967,2026-05-20," KES 67,723 ",1
PAY-88268,INV-49124,OMC-020,Ethiopian Oil,GB08IVAZ74821759464743,2026-03-03,114959,1
PAY-97407,INV-19168,OMC-020,Ethiopian Oil,GB08IVAZ74821759464743,2026-02-12,52671,1
PAY-28798,INV-85980,OMC-002,Vivo Energy,GB45OQIR01845146270482,2026-01-14,187133,1
PAY-81383,INV-87268,OMC-015,Mombasa Petroleum,GB80WOIJ43135182337498,2025-11-09,52852,1
PAY-23548,INV-47720,OMC-005,PetroOil Kenya,GB89GWUW86379402654235,2026-06-19,6641,2
PAY-92138,INV-92012,OMC-009,Dalbit Petroleum,GB53VXXX35615951484656,2026-03-18,135951,1
PAY-20733,INV-30192,OMC-016,KPA Marine,GB31MOOJ96499091334123,2026-04-20,49659,1
PAY-55706,INV-59311,OMC-005,PetroOil Kenya,GB89GWUW86379402654235,2026-06-30,38047,2
PAY-59837,INV-71136,OMC-013,Lake Oil,GB88TEHE71937452991241,2026-01-28,190589,1
PAY-53062,INV-13539,OMC-017,KAA Aviation,GB54HVSS04902787429671,2025-12-14,145139,1
PAY-99570,INV-53627,OMC-006,Hashi Energy,GB05QCFC91361939909169,2025-04-14,77366,1
PAY-23974,INV-54854,OMC-015,Mombasa Petroleum,GB80WOIJ43135182337498,2025-06-14,143159,1
PAY-94620,INV-76397,OMC-015,Mombasa Petroleum,GB80WOIJ43135182337498,2026-04-11,27850,1
PAY-32350,INV-14280,OMC-001,TotalEnergies Kenya,GB06DMIO52553419283276,2025-12-23,28899,1
PAY-76935,INV-68941,OMC-008,National Oil,GB08NAFX56342160733754,2026-05-10,73799,1
PAY-14322,INV-53266,OMC-001,TotalEnergies Kenya,GB06DMIO52553419283276,2025-06-05,31855,2
PAY-13114,INV-42904,OMC-007,Kobil,GB37IDDX82449353487401,2026-03-26,28448,2
PAY-84771,INV-95937,OMC-006,Hashi Energy,GB05QCFC91361939909169,2026-05-30,144817,1
PAY-38659,INV-27045,OMC-004,Gulf Energy,GB89GWUW86379402654235,2026-06-01,173880,1
PAY-81260,INV-28907,OMC-020,Ethiopian Oil,GB08IVAZ74821759464743,2025-08-12,139576,1
PAY-93704,INV-91523,OMC-016,KPA Marine,GB31MOOJ96499091334123,17/10/2025,121552,1
PAY-68797,INV-81391,OMC-001,TotalEnergies Kenya,GB06DMIO52553419283276,2026-03-13,61293,2
PAY-40247,INV-33373,OMC-013,Lake Oil,GB88TEHE71937452991241,2025-04-01,25997,1
PAY-95672,INV-82370,OMC-020,Ethiopian Oil,GB08IVAZ74821759464743,2026-07-23,35744,1
PAY-94960,INV-97438,OMC-016,KPA Marine,GB31MOOJ96499091334123,2026-06-09,247399,1
PAY-58968,INV-93301,OMC-014,Texol Energies,GB06ONXS45314737996507,2025-07-26,9658,2
PAY-10206,INV-66840,OMC-014,Texol Energies,GB06ONXS45314737996507,2026-03-09,39306,1
PAY-11311,INV-24607,OMC-011,Hass Petroleum,GB56WGCN65876036690967,2025-12-30,115504,1
PAY-99898,INV-49592,OMC-020,Ethiopian Oil,GB08IVAZ74821759464743,2026-03-31,37222,1
PAY-34852,INV-17583,OMC-018,Uganda National Oil,GB73JRAR61317127484677,2026-07-09,191284,1
PAY-99299,INV-14222,OMC-008,National Oil,GB08NAFX56342160733754,2025-11-03,190513,1
PAY-71459,INV-15428,OMC-006,Hashi Energy,GB05QCFC91361939909169,2026-06-28,192495,1
PAY-23910,INV-29585,OMC-019,Tanzania Petroleum,GB64OAXE62174596158657,2025-02-07,156360,1
PAY-66580,INV-97567,OMC-007,Kobil,GB37IDDX82449353487401,2025-05-06,159906,1
PAY-75262,INV-29835,OMC-012,Galana Energies,GB89GWUW86379402654235,2026-04-26,58604,1
PAY-22487,INV-28053,OMC-020,Ethiopian Oil,GB08IVAZ74821759464743,2025-04-04,207388,1
PAY-31135,INV-43887,OMC-020,Ethiopian Oil,GB08IVAZ74821759464743,2025-05-13,36933,1
PAY-61681,INV-24944,OMC-003,Rubis Energy,GB04LOQO13315098393010,,189014,1
PAY-48717,INV-27990,OMC-019,Tanzania Petroleum,GB64OAXE62174596158657,28/11/2025," KES 271,982 ",1
PAY-68858,INV-63032,OMC-019,Tanzania Petroleum,GB64OAXE62174596158657,2025-04-20,174787,1
PAY-49776,INV-52633,OMC-005,PetroOil Kenya,GB89GWUW86379402654235,2026-05-01,56708,1
PAY-51399,INV-88743,OMC-004,Gulf Energy,GB89GWUW86379402654235,,81635,2
PAY-19044,INV-93725,OMC-016,KPA Marine,GB31MOOJ96499091334123,2026-04-30,121736,1
PAY-36146,INV-78069,OMC-004,Gulf Energy,GB89GWUW86379402654235,2026-04-01,184173,1
PAY-52502,INV-46127,OMC-017,KAA Aviation,GB54HVSS04902787429671,2026-04-12,47851,1
PAY-27165,INV-44717,OMC-007,Kobil,GB37IDDX82449353487401,2026-05-22,92797,1
PAY-93243,INV-50638,OMC-003,Rubis Energy,GB04LOQO13315098393010,2025-11-09,142132,1
