invoice_id,dispatch_id,omc_id,customer_name,product,date,value_kes
INV-11569,DISP-17284,OMC-009,Dalbit Petroleum,Kerosene (DPK),2025-12-10,272464
INV-84868,DISP-33981,OMC-003,Rubis Energy,Jet A-1,2025-01-20,134001
INV-35948,DISP-43729,OMC-015,Mombasa Petroleum,Kerosene (DPK),2025-05-22,23630
INV-82587,DISP-11134,OMC-006,Hashi Energy,Petrol (PMS),2025-03-05,149996
INV-30228,DISP-45496,OMC-002,Vivo Energy,Jet A-1,2025-07-05,36155
INV-60840,DISP-27222,OMC-013,Lake Oil,Diesel (AGO),2025-09-05,55191
INV-58723,DISP-05098,OMC-015,Mombasa Petroleum,Jet A-1,2026-04-06,125161
INV-50613,DISP-33376,OMC-005,PetroOil Kenya,Diesel (AGO),2026-01-30,182262
INV-97558,DISP-09039,OMC-010,Tamoil,LPG,2025-04-14,49189
INV-21973,DISP-14345,OMC-001,TotalEnergies Kenya,Heavy Fuel Oil,2026-04-15,264865
INV-35868,DISP-13125,OMC-006,Hashi Energy,Kerosene (DPK),2025-09-15,159961
INV-55772,DISP-05858,OMC-004,Gulf Energy,Heavy Fuel Oil,2026-01-03,120695
INV-16704,DISP-31659,OMC-005,PetroOil Kenya,LPG,03/08/2025,178610
INV-75088,DISP-08322,OMC-004,Gulf Energy,Petrol (PMS),2025-02-21,24772
INV-46631,DISP-32021,OMC-015,Mombasa Petroleum,Heavy Fuel Oil,2025-10-08,42638
INV-21511,DISP-09884,OMC-011,Hass Petroleum,Diesel (AGO),2025-04-23,53787
INV-35642,DISP-42633,OMC-006,Hashi Energy,Heavy Fuel Oil,2026-03-27," KES 55,301 "
INV-20613,DISP-24239,OMC-003,Rubis Energy,Kerosene (DPK),2025-09-23,30529
INV-36687,DISP-33917,OMC-013,Lake Oil,Heavy Fuel Oil,2025-11-25,61236
INV-30617,DISP-17950,OMC-011,Hass Petroleum,Petrol (PMS),2025-03-28,185466
INV-44374,DISP-33491,OMC-008,National Oil,Lubricants,2025-01-13,33293
INV-57349,DISP-27821,OMC-015,Mombasa Petroleum,Heavy Fuel Oil,2025-12-30,46823
INV-89823,DISP-16820,OMC-006,Hashi Energy,Heavy Fuel Oil,2025-08-06,113543
INV-26424,DISP-37923,OMC-017,KAA Aviation,Heavy Fuel Oil,2025-07-31,100317
INV-20630,DISP-29782,OMC-015,Mombasa Petroleum,Petrol (PMS),2026-03-27,138332
INV-90105,DISP-07147,OMC-010,Tamoil,Heavy Fuel Oil,2025-04-05," KES 61,478 "
INV-72283,DISP-12351,OMC-018,Uganda National Oil,Kerosene (DPK),,246534
INV-46362,DISP-31041,OMC-015,Mombasa Petroleum,Heavy Fuel Oil,2025-04-23,207694
INV-69152,DISP-18540,OMC-001,TotalEnergies Kenya,Jet A-1,,36660
INV-58353,DISP-26694,OMC-003,Rubis Energy,Lubricants,2026-03-09," KES 178,200 "
INV-24791,DISP-26186,OMC-010,Tamoil,Kerosene (DPK),,110160
INV-28837,DISP-35186,OMC-014,Texol Energies,LPG,2025-04-28,147554
INV-67384,DISP-09421,OMC-009,Dalbit Petroleum,Petrol (PMS),2026-06-27,222191
INV-98127,DISP-09941,OMC-014,Texol Energies,Diesel (AGO),2026-04-17,63475
INV-91670,DISP-12262,OMC-002,Vivo Energy,Lubricants,2025-03-22," KES 162,621 "
INV-81571,DISP-26775,OMC-019,Tanzania Petroleum,Lubricants,2025-08-27,57121
INV-51038,DISP-41708,OMC-009,Dalbit Petroleum,Diesel (AGO),2025-12-04,218369
INV-81672,DISP-14789,OMC-011,Hass Petroleum,Lubricants,2025-09-18,59093
INV-80595,DISP-25457,OMC-008,National Oil,LPG,2025-09-15,37661
INV-57283,DISP-23117,OMC-010,Tamoil,Heavy Fuel Oil,2025-11-01,27674
INV-28127,DISP-18192,OMC-011,Hass Petroleum,Kerosene (DPK),2025-12-14,196930
INV-72209,DISP-29968,OMC-015,Mombasa Petroleum,Jet A-1,2026-01-15,275688
INV-98163,DISP-11996,OMC-003,Rubis Energy,Kerosene (DPK),2025-02-15,110599
INV-66201,DISP-42123,OMC-013,Lake Oil,Jet A-1,2026-02-27,197862
INV-72668,DISP-34681,OMC-014,Texol Energies,Kerosene (DPK),2025-09-15,120300
INV-36995,DISP-22105,OMC-006,Hashi Energy,Lubricants,2025-10-24," KES 230,384 "
INV-68049,DISP-40429,OMC-014,Texol Energies,Jet A-1,2025-06-22,39338
INV-10206,DISP-41272,OMC-015,Mombasa Petroleum,Diesel (AGO),2025-07-18,95271
INV-44218,DISP-35506,OMC-018,Uganda National Oil,Kerosene (DPK),2026-04-30,52118
INV-98105,DISP-36967,OMC-010,Tamoil,LPG,2026-04-22,166394
INV-31957,DISP-35946,OMC-001,TotalEnergies Kenya,Kerosene (DPK),,276358
INV-95973,DISP-35780,OMC-016,KPA Marine,Lubricants,2025-01-25,44724
INV-44269,DISP-34314,OMC-013,Lake Oil,Heavy Fuel Oil,2026-01-15,202430
INV-89793,DISP-17825,OMC-012,Galana Energies,Petrol (PMS),2025-09-12,27140
INV-67229,DISP-16790,OMC-017,KAA Aviation,Kerosene (DPK),2025-09-29,267662
INV-73372,DISP-49853,OMC-001,TotalEnergies Kenya,Lubricants,,206899
INV-47200,DISP-23269,OMC-007,Kobil,Lubricants,2026-03-22,108761
INV-38431,DISP-18221,OMC-019,Tanzania Petroleum,Lubricants,2025-01-14,61396
INV-83797,DISP-40428,OMC-013,Lake Oil,Jet A-1,2025-05-11,70972
INV-60852,DISP-17252,OMC-009,Dalbit Petroleum,Diesel (AGO),,289710
INV-27453,DISP-08670,OMC-016,KPA Marine,Petrol (PMS),2025-12-02,215236
INV-32845,DISP-29181,OMC-015,Mombasa Petroleum,LPG,2025-11-16,133478
INV-89000,DISP-32320,OMC-016,KPA Marine,Jet A-1,2026-04-26,107786
INV-12359,DISP-49553,OMC-012,Galana Energies,Heavy Fuel Oil,2025-07-18,272118
INV-39093,DISP-46764,OMC-013,Lake Oil,Petrol (PMS),2025-06-18,40585
INV-97488,DISP-33857,OMC-007,Kobil,Jet A-1,2025-05-05,53347
INV-83112,DISP-19668,OMC-014,Texol Energies,LPG,2025-03-08,153104
INV-85971,DISP-48271,OMC-001,TotalEnergies Kenya,Heavy Fuel Oil,2026-03-04,22814
INV-22972,DISP-28689,OMC-005,PetroOil Kenya,Jet A-1,2026-04-22,41726
INV-69679,DISP-01269,OMC-015,Mombasa Petroleum,LPG,2026-02-10,169230
INV-71805,DISP-43074,OMC-008,National Oil,Jet A-1,2025-02-09,27609
INV-39431,DISP-10656,OMC-015,Mombasa Petroleum,Heavy Fuel Oil,2025-12-13,124165
INV-50306,DISP-14751,OMC-009,Dalbit Petroleum,Heavy Fuel Oil,2025-05-04,44023
INV-68928,DISP-03155,OMC-010,Tamoil,Heavy Fuel Oil,2025-01-13,167573
INV-26050,DISP-20765,OMC-020,Ethiopian Oil,Diesel (AGO),2025-08-10,234732
INV-29301,DISP-37399,OMC-002,Vivo Energy,Jet A-1,2026-01-17,157458
INV-89670,DISP-30620,OMC-019,Tanzania Petroleum,LPG,2025-03-28,52414
INV-80700,DISP-08484,OMC-004,Gulf Energy,Jet A-1,2026-06-11,115059
INV-12581,DISP-08529,OMC-002,Vivo Energy,Petrol (PMS),2026-04-10,232135
INV-74639,DISP-23443,OMC-008,National Oil,Jet A-1,2025-11-27,188313
INV-24807,DISP-19140,OMC-007,Kobil,Heavy Fuel Oil,2025-06-11,159927
INV-10592,DISP-42201,OMC-007,Kobil,Kerosene (DPK),2025-05-31,77339
INV-19087,DISP-06133,OMC-011,Hass Petroleum,LPG,2025-10-04,110165
INV-40312,DISP-49958,OMC-004,Gulf Energy,Jet A-1,2025-02-07,123965
INV-54986,DISP-32331,OMC-015,Mombasa Petroleum,Lubricants,2025-11-14,45643
INV-56072,DISP-34693,OMC-017,KAA Aviation,Heavy Fuel Oil,2026-04-30," KES 201,369 "
INV-96944,DISP-34577,OMC-016,KPA Marine,Diesel (AGO),2025-09-05,170195
INV-90671,DISP-02180,OMC-012,Galana Energies,Diesel (AGO),2025-07-09,145651
INV-24884,DISP-09785,OMC-020,Ethiopian Oil,Heavy Fuel Oil,,246717
INV-27259,DISP-45720,OMC-002,Vivo Energy,Lubricants,2026-06-17,22551
INV-72791,DISP-31562,OMC-018,Uganda National Oil,Lubricants,2025-10-30,200457
INV-49211,DISP-25029,OMC-004,Gulf Energy,Heavy Fuel Oil,14/07/2025,168507
INV-81082,DISP-25286,OMC-002,Vivo Energy,Heavy Fuel Oil,2025-03-20,99563
INV-10981,DISP-32925,OMC-002,Vivo Energy,Kerosene (DPK),2025-06-14,55601
INV-58473,DISP-15116,OMC-002,Vivo Energy,LPG,2026-02-21,41299
INV-86309,DISP-04210,OMC-019,Tanzania Petroleum,Petrol (PMS),2026-02-07,225528
INV-30482,DISP-26331,OMC-013,Lake Oil,Lubricants,27/08/2025,143278
INV-72978,DISP-42578,OMC-020,Ethiopian Oil,LPG,2026-03-18,35232
INV-53049,DISP-34087,OMC-007,Kobil,Lubricants,2025-07-31,254050
INV-69156,DISP-25442,OMC-009,Dalbit Petroleum,Lubricants,2025-10-30,73876
INV-36884,DISP-29321,OMC-009,Dalbit Petroleum,LPG,2026-05-29,29305
INV-57038,DISP-36895,OMC-012,Galana Energies,Heavy Fuel Oil,2025-05-04,115599
INV-71326,DISP-06154,OMC-001,TotalEnergies Kenya,Diesel (AGO),2025-07-16," KES 121,830 "
INV-74979,DISP-23473,OMC-010,Tamoil,Petrol (PMS),2025-09-10,123602
INV-41475,DISP-49962,OMC-014,Texol Energies,Petrol (PMS),2025-03-14,164391
INV-80336,DISP-42371,OMC-002,Vivo Energy,Kerosene (DPK),2025-05-08,283599
INV-21471,DISP-04200,OMC-009,Dalbit Petroleum,Kerosene (DPK),2025-12-27,295024
INV-64734,DISP-40243,OMC-017,KAA Aviation,LPG,2025-04-08,108808
INV-61458,DISP-05513,OMC-016,KPA Marine,Jet A-1,2026-06-25,120817
INV-77962,DISP-23323,OMC-015,Mombasa Petroleum,Diesel (AGO),2026-02-24,39563
INV-51827,DISP-37161,OMC-019,Tanzania Petroleum,Diesel (AGO),2026-03-02,64555
INV-28574,DISP-06273,OMC-005,PetroOil Kenya,Lubricants,2025-07-16," KES 147,538 "
INV-86404,DISP-46445,OMC-007,Kobil,Petrol (PMS),2025-06-30,26069
INV-40455,DISP-23244,OMC-018,Uganda National Oil,Petrol (PMS),2025-04-19,128362
INV-85002,DISP-26502,OMC-012,Galana Energies,Lubricants,2026-07-02,206260
INV-76501,DISP-43038,OMC-003,Rubis Energy,Diesel (AGO),2026-06-24,24871
INV-70737,DISP-28977,OMC-011,Hass Petroleum,Kerosene (DPK),2025-03-12,248161
INV-69668,DISP-48402,OMC-004,Gulf Energy,LPG,2025-08-10,121185
INV-14704,DISP-47123,OMC-003,Rubis Energy,Petrol (PMS),2025-09-27,196446
INV-79603,DISP-25246,OMC-004,Gulf Energy,LPG,2026-06-03,138889
INV-96014,DISP-27823,OMC-008,National Oil,Jet A-1,2025-10-01,225929
INV-45969,DISP-15611,OMC-010,Tamoil,Lubricants,2025-10-13,148208
INV-37821,DISP-35838,OMC-008,National Oil,Jet A-1,2025-06-09,45257
INV-69876,DISP-26729,OMC-007,Kobil,Heavy Fuel Oil,2025-02-17,272519
INV-59105,DISP-40482,OMC-014,Texol Energies,Kerosene (DPK),2025-05-21,47427
INV-49724,DISP-06787,OMC-011,Hass Petroleum,Jet A-1,2025-06-25,219336
INV-59314,DISP-01049,OMC-020,Ethiopian Oil,Lubricants,2025-05-30,199531
INV-83339,DISP-43560,OMC-015,Mombasa Petroleum,Heavy Fuel Oil,2026-03-06,214172
INV-74231,DISP-08126,OMC-005,PetroOil Kenya,Diesel (AGO),2025-07-19,160952
INV-17832,DISP-47094,OMC-010,Tamoil,Lubricants,2026-03-30,251248
INV-14107,DISP-00348,OMC-020,Ethiopian Oil,LPG,07/01/2025,29711
INV-10478,DISP-15455,OMC-017,KAA Aviation,Petrol (PMS),2025-01-11,261975
INV-19289,DISP-13319,OMC-003,Rubis Energy,LPG,2026-05-07,180152
INV-15197,DISP-22873,OMC-020,Ethiopian Oil,Jet A-1,2025-11-21,58121
INV-19789,DISP-35170,OMC-018,Uganda National Oil,Jet A-1,2025-03-29,33360
INV-42820,DISP-27527,OMC-020,Ethiopian Oil,LPG,2025-07-26," KES 82,442 "
INV-83724,DISP-02321,OMC-012,Galana Energies,Diesel (AGO),2025-07-20,24659
INV-66414,DISP-17455,OMC-013,Lake Oil,Petrol (PMS),2025-07-17,197228
INV-13836,DISP-41592,OMC-004,Gulf Energy,Kerosene (DPK),2025-03-08,218869
INV-29022,DISP-08613,OMC-018,Uganda National Oil,Kerosene (DPK),2026-06-15,260816
INV-91254,DISP-04237,OMC-005,PetroOil Kenya,Heavy Fuel Oil,2026-01-15,220661
INV-16129,DISP-26790,OMC-007,Kobil,Diesel (AGO),2025-02-14,176685
INV-44927,DISP-35206,OMC-016,KPA Marine,Heavy Fuel Oil,2025-11-06,263831
INV-90451,DISP-19105,OMC-018,Uganda National Oil,Diesel (AGO),2025-03-13," KES 72,826 "
INV-80311,DISP-07464,OMC-001,TotalEnergies Kenya,Heavy Fuel Oil,2025-07-07,55434
INV-75316,DISP-14174,OMC-001,TotalEnergies Kenya,Petrol (PMS),2025-06-28,172324
INV-96238,DISP-15130,OMC-016,KPA Marine,Kerosene (DPK),2026-06-04,45416
INV-10951,DISP-01112,OMC-014,Texol Energies,Petrol (PMS),2026-05-10,26492
INV-39368,DISP-16588,OMC-018,Uganda National Oil,Lubricants,2026-03-18,241224
INV-77104,DISP-26687,OMC-010,Tamoil,Lubricants,2025-07-02," KES 162,562 "
INV-60354,DISP-08584,OMC-010,Tamoil,Kerosene (DPK),2025-08-19,40073
INV-49129,DISP-39427,OMC-016,KPA Marine,Kerosene (DPK),2026-06-15,167261
INV-52522,DISP-29921,OMC-002,Vivo Energy,LPG,2025-05-11,24222
INV-69060,DISP-42307,OMC-013,Lake Oil,Kerosene (DPK),2026-06-24,164305
INV-49662,DISP-40483,OMC-015,Mombasa Petroleum,Jet A-1,2025-09-27,97246
INV-49085,DISP-07446,OMC-016,KPA Marine,Heavy Fuel Oil,2025-06-24,132680
INV-16561,DISP-31702,OMC-010,Tamoil,Kerosene (DPK),2025-07-27,35026
INV-11029,DISP-04970,OMC-013,Lake Oil,Kerosene (DPK),2025-09-05,275739
INV-57840,DISP-48889,OMC-003,Rubis Energy,Petrol (PMS),2025-12-20,32089
INV-40226,DISP-34675,OMC-006,Hashi Energy,Lubricants,,28209
INV-66595,DISP-32348,OMC-004,Gulf Energy,Heavy Fuel Oil,2026-01-29," KES 139,727 "
INV-97232,DISP-23206,OMC-013,Lake Oil,Petrol (PMS),2025-10-13,115576
INV-38987,DISP-19850,OMC-005,PetroOil Kenya,LPG,2025-06-12,69060
INV-41095,DISP-29277,OMC-010,Tamoil,LPG,2025-10-28," KES 58,904 "
INV-82541,DISP-06164,OMC-019,Tanzania Petroleum,Diesel (AGO),2025-04-04,206636
INV-96410,DISP-07095,OMC-012,Galana Energies,Petrol (PMS),2025-12-08,218203
INV-44267,DISP-22855,OMC-017,KAA Aviation,Kerosene (DPK),2025-10-25,134667
INV-36696,DISP-14104,OMC-018,Uganda National Oil,Diesel (AGO),2025-02-09,270012
INV-11320,DISP-36887,OMC-016,KPA Marine,Jet A-1,03/04/2025,37069
INV-11126,DISP-43626,OMC-001,TotalEnergies Kenya,Kerosene (DPK),2026-03-24,163431
INV-43918,DISP-22635,OMC-011,Hass Petroleum,Jet A-1,2025-08-12,120277
INV-93196,DISP-13019,OMC-020,Ethiopian Oil,Lubricants,2025-05-01,166918
INV-58740,DISP-36826,OMC-012,Galana Energies,Heavy Fuel Oil,2025-08-17,47885
INV-28850,DISP-35673,OMC-008,National Oil,Kerosene (DPK),2025-05-04,39593
INV-61934,DISP-40988,OMC-009,Dalbit Petroleum,Heavy Fuel Oil,2025-08-18,151265
INV-46952,DISP-20136,OMC-013,Lake Oil,Kerosene (DPK),2026-06-22,26097
INV-68900,DISP-05757,OMC-004,Gulf Energy,Diesel (AGO),2025-11-20,136996
INV-60030,DISP-45089,OMC-001,TotalEnergies Kenya,Petrol (PMS),2025-02-28,50922
INV-53167,DISP-44917,OMC-020,Ethiopian Oil,Kerosene (DPK),02/07/2026,36901
INV-91146,DISP-22755,OMC-003,Rubis Energy,Lubricants,2025-12-27,130723
INV-57606,DISP-42349,OMC-020,Ethiopian Oil,Lubricants,2025-10-29,172687
INV-40828,DISP-29147,OMC-014,Texol Energies,Petrol (PMS),2026-03-29,137272
INV-55836,DISP-20500,OMC-013,Lake Oil,Kerosene (DPK),2025-10-05,39691
INV-94070,DISP-45449,OMC-002,Vivo Energy,Diesel (AGO),2026-06-20,96316
INV-19463,DISP-11331,OMC-013,Lake Oil,LPG,2026-03-03,120857
INV-81605,DISP-28144,OMC-003,Rubis Energy,LPG,2025-09-30,184219
INV-87017,DISP-18693,OMC-014,Texol Energies,Heavy Fuel Oil,2026-03-27,230200
INV-85503,DISP-04687,OMC-018,Uganda National Oil,Kerosene (DPK),2025-11-10,39138
INV-74744,DISP-03940,OMC-013,Lake Oil,Kerosene (DPK),2026-04-22,46115
INV-61344,DISP-39559,OMC-012,Galana Energies,Kerosene (DPK),2025-01-25,53687
INV-54889,DISP-29730,OMC-016,KPA Marine,Petrol (PMS),2026-02-17,177913
INV-22091,DISP-22906,OMC-002,Vivo Energy,Lubricants,2025-07-06,171043
INV-24163,DISP-30818,OMC-012,Galana Energies,LPG,2026-03-22,218655
INV-90821,DISP-36048,OMC-014,Texol Energies,Petrol (PMS),2025-01-12,100191
INV-82571,DISP-34503,OMC-010,Tamoil,Lubricants,2025-02-19,87320
INV-87200,DISP-19116,OMC-003,Rubis Energy,Jet A-1,2026-04-25,37017
INV-77051,DISP-35240,OMC-004,Gulf Energy,Jet A-1,2025-09-18," KES 34,610 "
INV-97265,DISP-24082,OMC-018,Uganda National Oil,Diesel (AGO),2025-04-14,107638
INV-19527,DISP-23350,OMC-007,Kobil,Diesel (AGO),2026-04-13,57180
INV-19417,DISP-31578,OMC-011,Hass Petroleum,Diesel (AGO),2025-05-06,195142
INV-55774,DISP-00871,OMC-009,Dalbit Petroleum,LPG,2025-01-15,118503
INV-82056,DISP-42835,OMC-013,Lake Oil,Diesel (AGO),2025-06-15,202131
INV-56460,DISP-14653,OMC-006,Hashi Energy,Diesel (AGO),2025-06-19,104969
INV-85582,DISP-35869,OMC-006,Hashi Energy,Jet A-1,2025-10-07,46379
INV-51384,DISP-13985,OMC-014,Texol Energies,Petrol (PMS),2025-11-08,20496
INV-45755,DISP-48643,OMC-009,Dalbit Petroleum,Diesel (AGO),2026-06-27,151675
INV-47217,DISP-14250,OMC-019,Tanzania Petroleum,Petrol (PMS),2025-04-05,23264
INV-39772,DISP-10492,OMC-014,Texol Energies,Lubricants,2025-07-01,152598
INV-39842,DISP-44909,OMC-020,Ethiopian Oil,LPG,2025-07-31,94285
INV-20537,DISP-39198,OMC-016,KPA Marine,Diesel (AGO),2026-01-07,44950
INV-19525,DISP-36926,OMC-001,TotalEnergies Kenya,Lubricants,,274611
INV-62509,DISP-09107,OMC-001,TotalEnergies Kenya,Kerosene (DPK),2025-11-27,48613
INV-34059,DISP-08858,OMC-018,Uganda National Oil,Heavy Fuel Oil,2025-07-19,252637
INV-14931,DISP-22066,OMC-013,Lake Oil,Heavy Fuel Oil,2025-09-13,248903
INV-17688,DISP-38359,OMC-013,Lake Oil,Kerosene (DPK),2025-10-01,23390
INV-73850,DISP-07463,OMC-011,Hass Petroleum,Diesel (AGO),2025-11-01," KES 50,365 "
INV-71173,DISP-29157,OMC-019,Tanzania Petroleum,Lubricants,2025-07-26,142315
INV-98050,DISP-34604,OMC-008,National Oil,Petrol (PMS),2025-06-09,39687
INV-87439,DISP-42948,OMC-014,Texol Energies,LPG,2025-01-08,138755
INV-65935,DISP-07889,OMC-003,Rubis Energy,LPG,2026-04-01,36218
INV-45713,DISP-35315,OMC-016,KPA Marine,LPG,2025-02-15,48917
INV-69579,DISP-14602,OMC-019,Tanzania Petroleum,LPG,2026-03-29,269173
INV-40012,DISP-01700,OMC-014,Texol Energies,Kerosene (DPK),2026-03-23,102033
INV-86509,DISP-25558,OMC-010,Tamoil,Petrol (PMS),2025-12-15," KES 185,046 "
INV-91415,DISP-42646,OMC-012,Galana Energies,Kerosene (DPK),2025-10-25,199693
INV-91065,DISP-22297,OMC-012,Galana Energies,Lubricants,2025-09-18,143540
INV-20699,DISP-16882,OMC-008,National Oil,Lubricants,2026-06-08,101010
INV-89718,DISP-00092,OMC-016,KPA Marine,Petrol (PMS),2025-05-28,33575
INV-15374,DISP-48661,OMC-019,Tanzania Petroleum,Jet A-1,2025-01-20,112433
INV-38564,DISP-43255,OMC-003,Rubis Energy,Heavy Fuel Oil,2026-06-26,144038
INV-61687,DISP-29323,OMC-018,Uganda National Oil,Heavy Fuel Oil,2025-08-22,112952
INV-65060,DISP-45235,OMC-009,Dalbit Petroleum,Jet A-1,2026-04-14,117411
INV-52596,DISP-33454,OMC-018,Uganda National Oil,Kerosene (DPK),2026-06-03,36743
INV-95946,DISP-15750,OMC-018,Uganda National Oil,Lubricants,2025-11-06,205783
INV-68146,DISP-13070,OMC-004,Gulf Energy,Heavy Fuel Oil,2026-02-26,181390
INV-91601,DISP-15578,OMC-005,PetroOil Kenya,Diesel (AGO),2026-04-24,108965
INV-24847,DISP-48517,OMC-011,Hass Petroleum,Diesel (AGO),2025-06-22," KES 199,407 "
INV-96646,DISP-06477,OMC-011,Hass Petroleum,Heavy Fuel Oil,2025-05-21,264013
INV-63548,DISP-33545,OMC-004,Gulf Energy,Diesel (AGO),2025-06-30,42323
INV-39652,DISP-38346,OMC-001,TotalEnergies Kenya,Kerosene (DPK),2026-04-15,154596
INV-75459,DISP-23593,OMC-010,Tamoil,Diesel (AGO),2025-10-09,26545
INV-84077,DISP-34413,OMC-009,Dalbit Petroleum,Lubricants,2025-05-10,157548
INV-49940,DISP-34388,OMC-020,Ethiopian Oil,Diesel (AGO),2025-09-13,46397
INV-81197,DISP-34865,OMC-015,Mombasa Petroleum,LPG,2025-08-24,232665
INV-89194,DISP-44816,OMC-019,Tanzania Petroleum,Petrol (PMS),2025-06-07,47529
INV-89006,DISP-11228,OMC-007,Kobil,Heavy Fuel Oil,2025-03-10,221018
INV-15576,DISP-39346,OMC-005,PetroOil Kenya,Diesel (AGO),2025-03-23,57007
INV-74968,DISP-47068,OMC-011,Hass Petroleum,Lubricants,2025-10-09,133920
INV-55602,DISP-45660,OMC-017,KAA Aviation,LPG,2025-05-31,27523
INV-45332,DISP-30468,OMC-011,Hass Petroleum,Diesel (AGO),2026-02-21,49809
INV-15208,DISP-43002,OMC-002,Vivo Energy,Heavy Fuel Oil,2025-03-03,41612
INV-85168,DISP-44967,OMC-011,Hass Petroleum,LPG,01/05/2025,245815
INV-54230,DISP-02225,OMC-003,Rubis Energy,Diesel (AGO),2026-02-26,126003
INV-91152,DISP-49985,OMC-014,Texol Energies,Lubricants,2025-05-28," KES 132,411 "
INV-88689,DISP-25761,OMC-001,TotalEnergies Kenya,Diesel (AGO),2025-09-16,195962
INV-27327,DISP-43253,OMC-009,Dalbit Petroleum,Kerosene (DPK),2025-05-25,155396
INV-93249,DISP-08550,OMC-011,Hass Petroleum,Diesel (AGO),,145334
INV-93126,DISP-47046,OMC-016,KPA Marine,Diesel (AGO),2025-02-04,21142
INV-63225,DISP-29965,OMC-018,Uganda National Oil,Diesel (AGO),2026-02-18,119431
INV-18939,DISP-09092,OMC-011,Hass Petroleum,Diesel (AGO),2025-10-03,238342
INV-37181,DISP-20396,OMC-016,KPA Marine,Jet A-1,2025-10-15,222162
INV-90521,DISP-38510,OMC-002,Vivo Energy,Lubricants,2026-03-14,91615
INV-20860,DISP-42461,OMC-012,Galana Energies,Jet A-1,2026-03-22,42136
INV-80108,DISP-14281,OMC-018,Uganda National Oil,Jet A-1,2025-11-09,182776
INV-64184,DISP-10585,OMC-002,Vivo Energy,Jet A-1,2025-04-19,151587
INV-59861,DISP-42494,OMC-007,Kobil,Jet A-1,2026-02-27,24301
INV-43989,DISP-33950,OMC-008,National Oil,LPG,2025-01-10,196271
INV-13047,DISP-14842,OMC-017,KAA Aviation,Lubricants,2026-01-03,36785
INV-84124,DISP-33109,OMC-008,National Oil,Petrol (PMS),2025-04-18,47254
INV-68538,DISP-41207,OMC-001,TotalEnergies Kenya,Kerosene (DPK),2025-12-02,22235
INV-25607,DISP-12438,OMC-003,Rubis Energy,LPG,2025-10-24,239283
INV-47116,DISP-30259,OMC-013,Lake Oil,LPG,2025-12-06,295202
INV-47449,DISP-24832,OMC-009,Dalbit Petroleum,Jet A-1,2025-07-18," KES 163,743 "
INV-89491,DISP-24292,OMC-020,Ethiopian Oil,Heavy Fuel Oil,2026-04-13,244429
INV-99762,DISP-47862,OMC-018,Uganda National Oil,Petrol (PMS),2026-06-14,30371
INV-66766,DISP-12749,OMC-018,Uganda National Oil,Kerosene (DPK),2025-12-12,30329
INV-69260,DISP-10995,OMC-012,Galana Energies,Lubricants,2026-02-26,29276
INV-30200,DISP-05404,OMC-001,TotalEnergies Kenya,LPG,2025-04-25,116159
INV-23874,DISP-10047,OMC-018,Uganda National Oil,Jet A-1,2025-12-15,53646
INV-66018,DISP-13203,OMC-020,Ethiopian Oil,Petrol (PMS),2025-04-06,60557
INV-31494,DISP-47973,OMC-002,Vivo Energy,Heavy Fuel Oil,2025-05-03,38229
INV-61537,DISP-49358,OMC-015,Mombasa Petroleum,LPG,2025-06-16," KES 214,383 "
INV-56286,DISP-22424,OMC-014,Texol Energies,Petrol (PMS),2026-06-22,104662
INV-93766,DISP-40972,OMC-013,Lake Oil,LPG,2026-01-10,187024
INV-67411,DISP-08398,OMC-003,Rubis Energy,Lubricants,2025-10-08,50012
INV-89416,DISP-44805,OMC-013,Lake Oil,Diesel (AGO),2025-04-20,156636
INV-54606,DISP-25708,OMC-008,National Oil,Heavy Fuel Oil,2026-02-24,28383
INV-47875,DISP-26514,OMC-007,Kobil,Heavy Fuel Oil,2025-08-14,164368
INV-50941,DISP-11567,OMC-018,Uganda National Oil,Petrol (PMS),2025-07-13,99962
INV-59048,DISP-09556,OMC-019,Tanzania Petroleum,Petrol (PMS),2025-10-14,268147
INV-83666,DISP-26688,OMC-006,Hashi Energy,Petrol (PMS),2025-03-20,219606
INV-91465,DISP-12694,OMC-001,TotalEnergies Kenya,LPG,2026-06-12,27551
INV-71839,DISP-05772,OMC-006,Hashi Energy,Heavy Fuel Oil,2025-09-29,311402
INV-55834,DISP-29561,OMC-011,Hass Petroleum,Heavy Fuel Oil,2026-03-20,125764
INV-45255,DISP-37818,OMC-006,Hashi Energy,Kerosene (DPK),2025-10-04,134108
INV-90511,DISP-03088,OMC-008,National Oil,Kerosene (DPK),2025-07-13,54863
INV-96796,DISP-45163,OMC-019,Tanzania Petroleum,Diesel (AGO),2025-01-07,101410
INV-91985,DISP-33072,OMC-019,Tanzania Petroleum,Heavy Fuel Oil,2026-03-05,39905
INV-49791,DISP-31670,OMC-006,Hashi Energy,LPG,2026-03-05,261065
INV-15350,DISP-06258,OMC-002,Vivo Energy,LPG,2025-06-09,23941
INV-38488,DISP-28852,OMC-018,Uganda National Oil,Heavy Fuel Oil,2026-02-28,171987
INV-22796,DISP-27465,OMC-006,Hashi Energy,Lubricants,2025-01-16,50364
INV-40651,DISP-31753,OMC-017,KAA Aviation,Diesel (AGO),2025-05-04,50361
INV-39449,DISP-24418,OMC-013,Lake Oil,Heavy Fuel Oil,2025-09-04,38834
